config_id,max_depth,learning_rate,n_estimators,max_delta_step,subsample,colsample_bytree,scale_pos_weight_mode,scale_pos_weight_label,scale_pos_weight_fixed,mean_effective_scale_pos_weight,mean_pr_auc,mean_pr_auc_raw,mean_pr_auc_calibrated,mean_test_prevalence,mean_pr_auc_lift_raw,mean_pr_auc_lift_calibrated,std_pr_auc,mean_baseline_f1,mean_baseline_precision,mean_baseline_recall,mean_unconstrained_f1,mean_unconstrained_precision,mean_unconstrained_recall,mean_unconstrained_threshold,mean_constrained_f1,mean_constrained_precision,mean_constrained_recall,mean_constrained_threshold,mean_constrained_margin_to_floor,mean_precision_floor_reachable_ratio,precision_floor_reachable_folds,mean_constrained_utility,calibration_mix,fallback_folds,total_folds,fallback_rate,mean_brier,feature_profile,excluded_features,track_agnostic_mode,drop_source_year_feature
1,6,0.05,400,1,0.7,0.8,fixed,30.000000,30.0,30.0,0.4012481370011896,0.4012481370011896,0.372199311942692,0.07294991699431999,0.32829822000686965,0.299249394948372,0.1847102445983824,0.12103758241171246,0.4951320916498804,0.07730279161601881,0.3639177120497065,0.41912707716849773,0.3855220946170793,0.15054054054054056,0.054555508911875376,0.41744469109020194,0.03444795361235705,0.7691891891891891,0.31744469109020185,0.8745563745563747,74,4.972972972972973,isotonic:74,0,74,0.0,0.056549686010761914,percent_race_team_aggressive_v1,"team,rainfall,hasGapAhead,hasGapBehind,lapTime,pitLoss,pace_trend,has_drop_zone_data",track_percentage_race_team_v1,1
