dataset_csv,predictions_file,rows_used,decoded_unknown_prediction_rows,known_positive_rate,fidelity_accuracy,fidelity_f1,fidelity_precision,fidelity_recall,fidelity_balanced_accuracy,selected_surrogate_id,selected_surrogate_family,surrogate_selection_reason,window_count_used,top_features,notes
data_lake/reports/no_source_year_percent_race_team_aggressive_v1/moa_dataset_2022_2025_no_source_year_percent_race_team_aggressive_v1.csv,data_lake/reports/no_source_year_percent_race_team_aggressive_v1/moa_arf_predictions_2022_2025_no_source_year_percent_race_team_aggressive_v1.pred,123305,831,0.054571996269413246,0.8085641295973399,0.2661277786413804,0.1682720660507175,0.6359583952451708,0.7272436196684786,rf_300_d12,RandomForestClassifier,selected top-ranked candidate by F1 (gain=0.026304 >= min_f1_gain=0.010000),12,race_progress_pct;tire_life_ratio;lapTime_vs_race_prev_lapbucket_mean_pct;gapBehind;trackTemp;humidity;airTemp;position;speedTrap;gap_to_physical_car,Permutation importance computed on selected surrogate predictions of MOA-decoded labels
