config_id,max_depth,learning_rate,n_estimators,max_delta_step,subsample,colsample_bytree,scale_pos_weight_mode,scale_pos_weight_label,scale_pos_weight_fixed,mean_effective_scale_pos_weight,mean_pr_auc,mean_pr_auc_raw,mean_pr_auc_calibrated,mean_test_prevalence,mean_pr_auc_lift_raw,mean_pr_auc_lift_calibrated,std_pr_auc,mean_baseline_f1,mean_baseline_precision,mean_baseline_recall,mean_unconstrained_f1,mean_unconstrained_precision,mean_unconstrained_recall,mean_unconstrained_threshold,mean_constrained_f1,mean_constrained_precision,mean_constrained_recall,mean_constrained_threshold,mean_constrained_margin_to_floor,mean_precision_floor_reachable_ratio,precision_floor_reachable_folds,mean_constrained_utility,calibration_mix,fallback_folds,total_folds,fallback_rate,mean_brier,feature_profile,excluded_features,track_agnostic_mode,drop_source_year_feature
1,6,0.05,400,1,0.7,0.8,fixed,30.000000,30.0,30.0,0.3367457862082816,0.3367457862082816,0.30940685069642476,0.06249195395784477,0.27425383225043676,0.24691489673857991,0.20558878126297492,0.09469470299727613,0.39094499770622265,0.060429628872112624,0.3084706986371174,0.34337450245535317,0.3875294462789952,0.13252631578947366,0.05660880368487584,0.34442126296341796,0.06186264878591159,0.6605263157894736,0.24442126296341787,0.7329080276448698,94,-46.44210526315789,"isotonic:93,sigmoid:2",1,95,0.010526315789473684,0.049475490299756286,percent_race_team_aggressive_v1,"team,rainfall,hasGapAhead,hasGapBehind,lapTime,pitLoss,pace_trend,has_drop_zone_data",track_percentage_race_team_v1,1
