status,exit_code,started_at_utc,finished_at_utc,duration_sec,input_arff,moa_jar,seed,sample_frequency,instance_limit,class_index,learning_curve_output,stdout_output,stderr_output,predictions_output,final_learning evaluation instances,final_evaluation time (cpu seconds),final_model cost (RAM-Hours),final_classified instances,final_classifications correct (percent),final_Kappa Statistic (percent),final_Kappa Temporal Statistic (percent),final_Kappa M Statistic (percent),final_model training instances,final_model serialized size (bytes),final_ensemble size,final_change detections,final_[avg] model training instances,final_[err] model training instances,final_[avg] model serialized size (bytes),final_[err] model serialized size (bytes),final_[avg] tree size (nodes),final_[err] tree size (nodes),final_[avg] tree size (leaves),final_[err] tree size (leaves),final_[avg] active learning leaves,final_[err] active learning leaves,final_[avg] tree depth,final_[err] tree depth,final_[avg] active leaf byte size estimate,final_[err] active leaf byte size estimate,final_[avg] inactive leaf byte size estimate,final_[err] inactive leaf byte size estimate,final_[avg] byte size estimate overhead,final_[err] byte size estimate overhead
SUCCESS,0,2026-05-01T17:58:43.173136+00:00,2026-05-01T17:58:59.273033+00:00,16.099897,data_lake/reports/no_source_year_percent_race_team_aggressive_v1/moa_dataset_2022_2025_no_source_year_percent_race_team_aggressive_v1.arff,data_lake/tools/moa.jar,42,1000,-1,-1,data_lake/reports/no_source_year_percent_race_team_aggressive_v1/moa_arf_learning_curve_2022_2025_no_source_year_percent_race_team_aggressive_v1.csv,data_lake/reports/no_source_year_percent_race_team_aggressive_v1/moa_arf_stdout_2022_2025_no_source_year_percent_race_team_aggressive_v1.txt,data_lake/reports/no_source_year_percent_race_team_aggressive_v1/moa_arf_stderr_2022_2025_no_source_year_percent_race_team_aggressive_v1.txt,data_lake/reports/no_source_year_percent_race_team_aggressive_v1/moa_arf_predictions_2022_2025_no_source_year_percent_race_team_aggressive_v1.pred,124136.0,15.286461045,-3.954618404774616e-12,124136.0,89.63797770187536,16.206134487403727,-49.41340457660603,-55.050626808100326,124136.0,-1.0,42.0,2797.0,10432770.38095238,43727339.3866556,-1596.2619047619046,4676.526942807669,455.9285714285713,1336.1517438443873,228.4523809523809,668.0800376463212,228.4523809523809,668.0800376463212,10.785714285714286,6.429868239311976,0.0,0.0,0.0,0.0,1.0,0.0
