window_id,start_idx,end_idx,rows,feature,importance_drop_f1,importance_std
w01,0,10275,10275,position,0.012077220742411344,0.005130931982909183
w01,0,10275,10275,tyreLife,0.004074724166287324,0.0040360442620015905
w01,0,10275,10275,trackTemp,0.04334174030303524,0.004518847854212873
w01,0,10275,10275,airTemp,0.019254511447551748,0.0026227316860929547
w01,0,10275,10275,humidity,0.019380556069840647,0.0025654935490046138
w01,0,10275,10275,speedTrap,0.015722696822394033,0.004036837351819222
w01,0,10275,10275,gapAhead,0.008986524982094101,0.002706758571488828
w01,0,10275,10275,gapBehind,0.042278783619093915,0.003973546603269159
w01,0,10275,10275,positions_lost,0.015034052449836521,0.0026904143825002115
w01,0,10275,10275,gap_to_physical_car,0.02219452671651643,0.0022406437032573873
w01,0,10275,10275,pace_drop_ratio,0.01754765174259354,0.0029823944024219926
w01,0,10275,10275,tire_life_ratio,0.041353720915308846,0.0026372968024212084
w01,0,10275,10275,gapAhead_trend,0.013447419862710242,0.0036323188594743682
w01,0,10275,10275,race_progress_pct,0.04437802907046277,0.011820861165245831
w01,0,10275,10275,lapTime_vs_driver_prev_mean_pct,0.01054717286498853,0.0033631430423705327
w01,0,10275,10275,lapTime_vs_team_prev_lapbucket_mean_pct,0.02547228247580109,0.005659795627012207
w01,0,10275,10275,lapTime_vs_race_prev_lapbucket_mean_pct,0.06039974150735885,0.009383003153201612
w02,10275,20550,10275,position,0.007777091703072514,0.00193081541612418
w02,10275,20550,10275,tyreLife,-0.004368003335598736,0.0048196674317220484
w02,10275,20550,10275,trackTemp,0.01565749439013082,0.0018226006722532194
w02,10275,20550,10275,airTemp,0.0008692948207077944,0.0017082665050893312
w02,10275,20550,10275,humidity,0.021189201672422116,0.0038289903765194745
w02,10275,20550,10275,speedTrap,0.008678868068280615,0.0014278744264206724
w02,10275,20550,10275,gapAhead,0.005781306895428195,0.0011083682276487848
w02,10275,20550,10275,gapBehind,0.016440277051008943,0.0049246277436712045
w02,10275,20550,10275,positions_lost,0.01056037954491108,0.0015135450001296184
w02,10275,20550,10275,gap_to_physical_car,0.0064401534201931395,0.0005270105538098868
w02,10275,20550,10275,pace_drop_ratio,0.002556985881628554,0.001951702372821457
w02,10275,20550,10275,tire_life_ratio,0.023073777247033737,0.005527643784071092
w02,10275,20550,10275,gapAhead_trend,0.0065425484267756075,0.00042244570133559986
w02,10275,20550,10275,race_progress_pct,0.04416009846292086,0.004265137620375197
w02,10275,20550,10275,lapTime_vs_driver_prev_mean_pct,0.0055872860543617064,0.002999032284876319
w02,10275,20550,10275,lapTime_vs_team_prev_lapbucket_mean_pct,0.005163631129566831,0.001186228364082491
w02,10275,20550,10275,lapTime_vs_race_prev_lapbucket_mean_pct,0.02242923894107681,0.002153636566124799
w03,20550,30826,10276,position,0.030340527290893305,0.0033250797701287076
w03,20550,30826,10276,tyreLife,0.031865639061212744,0.0036147461608731874
w03,20550,30826,10276,trackTemp,0.024087880036894736,0.0030679317266183066
w03,20550,30826,10276,airTemp,0.023445907286618616,0.0007688225350363302
w03,20550,30826,10276,humidity,0.033683815099919176,0.0035283370116892393
w03,20550,30826,10276,speedTrap,0.03842314786980984,0.004376861413242959
w03,20550,30826,10276,gapAhead,0.027429450972930904,0.003872849833993742
w03,20550,30826,10276,gapBehind,0.06663533948617792,0.005416884272048344
w03,20550,30826,10276,positions_lost,0.01807829359597387,0.0024385305178436247
w03,20550,30826,10276,gap_to_physical_car,0.03416609218300502,0.0039006457098235458
w03,20550,30826,10276,pace_drop_ratio,0.028165797989811225,0.004536298192252511
w03,20550,30826,10276,tire_life_ratio,0.0503007441083389,0.003895614889011937
w03,20550,30826,10276,gapAhead_trend,0.01421487497927274,0.0024526177754687793
w03,20550,30826,10276,race_progress_pct,0.085965388355343,0.004975093398907693
w03,20550,30826,10276,lapTime_vs_driver_prev_mean_pct,0.04907371410810579,0.00909808277667094
w03,20550,30826,10276,lapTime_vs_team_prev_lapbucket_mean_pct,0.034506107987196485,0.002576087335259432
w03,20550,30826,10276,lapTime_vs_race_prev_lapbucket_mean_pct,0.06439026315487353,0.005033906831036576
w04,30826,41101,10275,position,0.008429326057574538,0.0037590488346408678
