year,rows,positive_rows,prevalence,raw_brier,calibrated_brier,raw_ece,calibrated_ece,raw_mce,calibrated_mce,constrained_positive_rate,constrained_precision,constrained_recall,constrained_f1,mean_constrained_threshold,fallback_rows
2023,29907,1600,0.05349918079379409,0.06273445401353302,0.0474280987579703,0.06114097458320848,0.022539965552882603,0.436696449543039,0.31666666666666676,0.003243387835623767,0.7010309278350515,0.0425,0.08014142604596347,0.6987374193332664,0
2024,33239,2613,0.07861247329943741,0.132798151350638,0.05953591176771261,0.2035939390764305,0.018689626708260285,0.5211068656427125,0.2458465934590034,0.0031589397996329613,0.7238095238095238,0.02908534251817834,0.05592347314201619,0.8210541833388489,0
2025,39869,3512,0.08808848980410845,0.1762628233530231,0.06313159096177871,0.28053870460908653,0.016505208726062964,0.524016134445518,0.18342737126741626,0.002733953698362136,0.8256880733944955,0.02562642369020501,0.04971002485501243,0.7950633324136547,0
