learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),ensemble size,change detections,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
1000.0,0.197342951,-5.1052762557648944E-14,1000.0,84.3,17.021220369440567,-234.04255319148913,-248.88888888888863,1000.0,-1.0,42.0,18.0,2118.642857142857,3034.052741807513,-5.166666666666667,3.7606218133128233,1.3333333333333335,1.0744633752322352,1.1666666666666667,0.5372316876161176,1.1666666666666667,0.5372316876161176,0.16666666666666669,0.5372316876161176,0.0,0.0,0.0,0.0,1.0,0.0
2000.0,0.300370087,-7.770595632286534E-14,2000.0,89.9,18.70180465895003,-176.71232876712338,-184.50704225352126,2000.0,-1.0,42.0,44.0,6164.166666666669,10586.903121463427,-10.16666666666667,11.48682525642071,2.7619047619047623,3.2819500732630607,1.8809523809523812,1.6409750366315303,1.8809523809523812,1.6409750366315303,0.7142857142857142,1.2353673154900873,0.0,0.0,0.0,0.0,1.0,0.0
3000.0,0.432870764,-1.1198397622340254E-13,3000.0,92.60000000000001,21.32430334796985,-149.43820224719127,-155.17241379310306,3000.0,-1.0,42.0,69.0,12418.357142857143,18920.647880957767,-15.666666666666666,17.05324039970355,4.333333333333334,4.8723543999153005,2.666666666666667,2.4361771999576503,2.666666666666667,2.4361771999576503,1.3095238095238093,1.8144151142272689,0.0,0.0,0.0,0.0,1.0,0.0
4000.0,0.542189423,-1.4026479148823354E-13,4000.0,93.475,20.5778040827877,-119.32773109243668,-123.0769230769232,4000.0,-1.0,42.0,99.0,20737.90476190477,29623.537462558153,-22.261904761904763,22.306139944199682,6.214285714285714,6.376541283928506,3.5952380952380953,3.201063267023782,3.5952380952380953,3.201063267023782,1.9523809523809523,2.2841167471804695,0.0,0.0,0.0,0.0,1.0,0.0
5000.0,0.645245346,-1.6692543247093756E-13,5000.0,94.1,19.06641601947216,-103.44827586206897,-107.74647887323977,5000.0,-1.0,42.0,121.0,28865.59523809524,48945.683993715524,-29.66666666666667,35.31162087904903,8.333333333333334,10.089034536871152,4.666666666666667,5.044517268435575,4.666666666666667,5.044517268435575,2.285714285714287,2.716577063285073,0.0,0.0,0.0,0.0,1.0,0.0
6000.0,0.749104185,-1.9379378839706378E-13,6000.0,93.95,18.029146697718694,-96.21621621621593,-99.4505494505495,6000.0,-1.0,42.0,147.0,41097.238095238106,67342.49435636499,-38.09523809523809,43.41001880751445,10.738095238095239,12.405859205426074,5.857142857142857,6.213955295793371,5.857142857142857,6.213955295793371,2.785714285714285,2.789664848177429,0.0,0.0,0.0,0.0,1.0,0.0
7000.0,0.820191723,-2.1218418531740702E-13,7000.0,94.58571428571429,17.859097855729306,-94.3589743589748,-97.3958333333331,7000.0,-1.0,42.0,177.0,50238.09523809525,90711.72289498239,-39.92857142857143,45.12389062599192,11.261904761904766,12.895564606766694,6.119047619047619,6.45888452557795,6.119047619047619,6.45888452557795,2.8333333333333335,2.748983551988933,0.0,0.0,0.0,0.0,1.0,0.0
8000.0,0.920749975,-2.3819867702614925E-13,8000.0,94.55,17.004687759880845,-92.0704845814975,-95.51569506726467,8000.0,-1.0,42.0,205.0,66158.66666666666,147496.77743096737,-49.0952380952381,60.691868513009744,13.88095238095238,17.34330879752931,7.428571428571428,8.681752259748695,7.428571428571428,8.681752259748695,3.166666666666666,3.1616348554742366,0.0,0.0,0.0,0.0,1.0,0.0
9000.0,1.014386936,-2.6242262580328513E-13,9000.0,94.71111111111111,16.614453377961347,-86.66666666666669,-91.16465863453844,9000.0,-1.0,42.0,234.0,85372.07142857143,211390.04398578437,-59.42857142857144,84.09783584035536,16.83333333333333,24.03038388360652,8.904761904761905,12.02397913887794,8.904761904761905,12.02397913887794,3.3333333333333335,3.295722776248964,0.0,0.0,0.0,0.0,1.0,0.0
10000.0,1.133505526,-2.9323869022644225E-13,10000.0,94.85,17.097277893144017,-83.27402135231304,-87.27272727272745,10000.0,-1.0,42.0,263.0,108555.83333333333,264050.5106677478,-71.0,105.12106841347384,20.14285714285715,30.03459097527823,10.571428571428571,15.017295487639117,10.571428571428571,15.017295487639117,3.619047619047619,3.7608534381231835,0.0,0.0,0.0,0.0,1.0,0.0
11000.0,1.229702839,-3.1812500389706756E-13,11000.0,94.88181818181818,17.003116973204154,-79.87220447284392,-83.38762214983743,11000.0,-1.0,42.0,291.0,130037.35714285713,309801.57980968506,-79.26190476190476,120.71515747851998,22.5,34.49231091410261,11.738095238095237,17.2542812273834,11.738095238095237,17.2542812273834,3.8095238095238098,3.9089521722304474,0.0,0.0,0.0,0.0,1.0,0.0
12000.0,1.315292603,-3.402671370551818E-13,12000.0,95.075,17.91286633640433,-75.3709198813056,-78.54984894259852,12000.0,-1.0,42.0,315.0,148878.92857142855,379460.0800460514,-84.42857142857143,135.19924643626456,23.976190476190474,38.63051245389632,12.476190476190476,19.32297772240073,12.476190476190476,19.32297772240073,3.785714285714286,3.9232621710405446,0.0,0.0,0.0,0.0,1.0,0.0
13000.0,1.393963753,-3.6061941982350413E-13,13000.0,95.01538461538462,16.927607399714713,-77.53424657534235,-80.50139275766038,13000.0,-1.0,42.0,338.0,168766.49999999997,466532.1015185657,-92.09523809523809,158.29037989408926,26.16666666666667,45.22783336142807,13.571428571428573,22.62110266353711,13.571428571428573,22.62110266353711,3.904761904761904,4.065377454107677,0.0,0.0,0.0,0.0,1.0,0.0
14000.0,1.500205164,-3.881041488299767E-13,14000.0,94.90714285714286,17.0461033192363,-77.80548628428899,-80.50632911392385,14000.0,-1.0,42.0,363.0,196224.52380952382,591654.7095604293,-104.26190476190476,190.31950793001334,29.642857142857146,54.37889719303172,15.30952380952381,27.196204985647732,15.30952380952381,27.196204985647732,4.119047619047619,4.037642278410611,0.0,0.0,0.0,0.0,1.0,0.0
15000.0,1.592773269,-4.120515837954978E-13,15000.0,94.74000000000001,16.916723810550774,-78.10383747178344,-82.63888888888852,15000.0,-1.0,42.0,389.0,227066.7857142857,749165.1833173403,-115.09523809523809,222.9791425796406,32.738095238095234,63.71011311680872,16.857142857142854,31.861415941291312,16.857142857142854,31.861415941291312,4.428571428571429,4.283506980938531,0.0,0.0,0.0,0.0,1.0,0.0
16000.0,1.698139901,-4.393100068490538E-13,16000.0,94.625,16.433026323900414,-80.67226890756257,-84.94623655913972,16000.0,-1.0,42.0,419.0,257498.30952380953,864084.2202979841,-124.42857142857142,252.4170129608061,35.4047619047619,72.12085369535504,18.19047619047619,36.06649556315024,18.19047619047619,36.06649556315024,4.547619047619048,4.283845895479167,0.0,0.0,0.0,0.0,1.0,0.0
17000.0,1.800887204,-4.658908076170418E-13,17000.0,94.8,16.231664598006383,-80.04073319755616,-84.5511482254702,17000.0,-1.0,42.0,442.0,288955.00000000006,877282.952695451,-132.16666666666669,258.2374513907946,37.61904761904762,73.78212896879846,19.30952380952381,36.89106448439923,19.30952380952381,36.89106448439923,4.857142857142857,4.38718437720389,0.0,0.0,0.0,0.0,1.0,0.0
18000.0,1.895730649,-4.9042687466782E-13,18000.0,94.82222222222222,16.2211169229299,-79.57610789980717,-83.8264299802762,18000.0,-1.0,42.0,464.0,315754.19047619053,892783.6938613922,-142.92857142857142,264.41904961237077,40.69047619047619,75.55017331265753,20.83333333333333,37.78173301469238,20.83333333333333,37.78173301469238,5.166666666666667,4.504288832455003,0.0,0.0,0.0,0.0,1.0,0.0
19000.0,1.962767023,-5.077692325640884E-13,19000.0,94.65263157894736,15.52887287799878,-90.61913696060073,-95.00959692898314,19000.0,-1.0,42.0,493.0,348824.38095238095,921461.6960388944,-147.92857142857144,266.44913419822285,42.11904761904762,76.13024858944281,21.547619047619047,38.07194881898911,21.547619047619047,38.07194881898911,5.285714285714286,4.500870995846732,0.0,0.0,0.0,0.0,1.0,0.0
20000.0,2.027790146,-5.245907609868381E-13,20000.0,94.77,15.4161060591461,-88.46846846846816,-92.63351749539595,20000.0,-1.0,42.0,513.0,379312.73809523805,948580.574441882,-152.42857142857144,267.0569632171898,43.4047619047619,76.30396835373173,22.190476190476186,38.158998616020675,22.190476190476186,38.158998616020675,5.42857142857143,4.5324997525613435,0.0,0.0,0.0,0.0,1.0,0.0
