dataset_csv,predictions_file,seed,test_size,min_f1_gain,rows_aligned,rows_used,n_test_rows,n_test_positive,prevalence_test,pr_auc_ap,pr_auc_trapz,best_f1_threshold,best_f1,best_f1_precision,best_f1_recall,selected_surrogate_id,selected_surrogate_family,selection_reason,fidelity_accuracy,fidelity_f1,fidelity_precision,fidelity_recall,fidelity_balanced_accuracy
data_lake/reports/no_source_year_percent_race_team_aggressive_v1/moa_dataset_2022_2025_no_source_year_percent_race_team_aggressive_v1.csv,data_lake/reports/no_source_year_percent_race_team_aggressive_v1/moa_arf_predictions_2022_2025_no_source_year_percent_race_team_aggressive_v1.pred,42,0.2,0.01,124136,123305,24661,1346,0.054580106240622844,0.2409237830100735,0.24039900957614477,0.6561080492346892,0.29702429702383215,0.2347863616745792,0.40416047548291234,rf_300_d12,RandomForestClassifier,selected top-ranked candidate by F1 (gain=0.026304 >= min_f1_gain=0.010000),0.8085641295973399,0.2661277786413804,0.1682720660507175,0.6359583952451708,0.7272436196684786
