threshold,net_benefit_model,net_benefit_all,net_benefit_none,protocol,score_type
0.01,0.06511496560518547,0.06564553460636555,0.0,ml_pretrain,raw_proba
0.02,0.0571654415297158,0.05611130536765499,0.0,ml_pretrain,raw_proba
0.03,0.04974713421276353,0.04638049408278545,0.0,ml_pretrain,raw_proba
0.04,0.04293792166189389,0.036446957562814464,0.0,ml_pretrain,raw_proba
0.05,0.03648880975432806,0.02630429395821251,0.0,ml_pretrain,raw_proba
0.060000000000000005,0.030659860524340075,0.015945829000321148,0.0,ml_pretrain,raw_proba
0.06999999999999999,0.024914421587001377,0.005364601355163326,0.0,ml_pretrain,raw_proba
0.08,0.019547596487636876,-0.005446652977932731,0.0,ml_pretrain,raw_proba
0.09,0.014301662032575012,-0.016495517296371554,0.0,ml_pretrain,raw_proba
0.09999999999999999,0.009287752053368716,-0.0277899119329979,0.0,ml_pretrain,raw_proba
0.11,0.004271877063828929,-0.03933811319067203,0.0,ml_pretrain,raw_proba
0.12,-0.0004253572957159807,-0.05114877356783874,0.0,ml_pretrain,raw_proba
0.13,-0.005074141083125386,-0.06323094337896336,0.0,ml_pretrain,raw_proba
0.14,-0.009577291182476258,-0.07559409388336992,0.0,ml_pretrain,raw_proba
0.15000000000000002,-0.013987683118677763,-0.08824814204670371,0.0,ml_pretrain,raw_proba
0.16,-0.018304315367849808,-0.1012034770710692,0.0,ml_pretrain,raw_proba
0.17,-0.022460993807779786,-0.11447098884300981,0.0,ml_pretrain,raw_proba
0.18000000000000002,-0.026518752301050177,-0.1280620984630465,0.0,ml_pretrain,raw_proba
0.19,-0.03056009462843419,-0.14198879103666434,0.0,ml_pretrain,raw_proba
0.2,-0.03447556181138669,-0.15626365092462263,0.0,ml_pretrain,raw_proba
0.21000000000000002,-0.038512395577146516,-0.17089989967050395,0.0,ml_pretrain,raw_proba
0.22,-0.04233961446988676,-0.18591143684576678,0.0,ml_pretrain,raw_proba
0.23,-0.04614231567587876,-0.20131288407753,0.0,ml_pretrain,raw_proba
0.24000000000000002,-0.04983280411386182,-0.21711963255223438,0.0,ml_pretrain,raw_proba
0.25,-0.05339028296849972,-0.23334789431959746,0.0,ml_pretrain,raw_proba
0.26,-0.056882296070763776,-0.2500147577563488,0.0,ml_pretrain,raw_proba
0.27,-0.06028554160552494,-0.2671382475886276,0.0,ml_pretrain,raw_proba
0.28,-0.06377388406219162,-0.2847373899162474,0.0,ml_pretrain,raw_proba
0.29000000000000004,-0.06723156001484815,-0.3028322827319692,0.0,ml_pretrain,raw_proba
0.3,-0.0704460515458914,-0.32144417248528306,0.0,ml_pretrain,raw_proba
0.31,-0.0735801103961925,-0.34059553730391035,0.0,ml_pretrain,raw_proba
0.32,-0.07671926703992282,-0.36031017755837963,0.0,ml_pretrain,raw_proba
