threshold,actionable,scored,excluded,tp,fp,precision,scored_rate,tp_per_actionable,meets_precision_floor,precision_delta_vs_floor,scored_vs_sde_ratio,no_match_count,no_match_rate,no_match_one_lap_beyond,no_match_two_to_three_laps_beyond,no_match_four_plus_laps_beyond,no_match_pit_in_window_but_consumed,excluded_incident,excluded_missing_post_gap,excluded_weather
0.05,28777,3958,24819,3307,651,0.8355229914098029,0.13754039684470237,0.11491816381137714,1,0.1206042321778974,5.846381093057607,24050,0.969015673475966,2698,4014,8402,4986,234,438,94
0.075,18023,3362,14661,2858,504,0.8500892325996431,0.18653942184985853,0.1585751539699273,1,0.13517047336773758,4.96602658788774,14169,0.9664415797012482,1859,2547,4588,3611,145,282,64
0.1,13485,2976,10509,2565,411,0.8618951612903226,0.2206896551724138,0.19021134593993325,1,0.1469764020584171,4.395864106351551,10135,0.9644114568465125,1442,1856,3094,2920,118,212,43
0.125,10719,2683,8036,2334,349,0.8699217294073798,0.25030319992536615,0.2177441925552757,1,0.15500297017547426,3.9630723781388477,7736,0.9626679940268791,1151,1424,2183,2512,101,159,40
0.15,8846,2442,6404,2135,307,0.8742833742833743,0.27605697490391135,0.24135202351345242,1,0.15936461505146882,3.6070901033973413,6163,0.962367270455965,937,1143,1649,2134,81,128,32
0.175,7533,2239,5294,1970,269,0.8798570790531487,0.2972255409531395,0.26151599628302136,1,0.16493831982124318,3.307237813884786,5098,0.9629769550434454,804,959,1264,1878,65,105,26
0.2,6528,2077,4451,1839,238,0.8854116514203177,0.31816789215686275,0.28170955882352944,1,0.17049289218841224,3.06794682422452,4276,0.9606829925859357,671,779,1026,1641,57,95,23
0.22499999999999998,5616,1915,3701,1708,207,0.8919060052219321,0.34099002849002846,0.3041310541310541,1,0.17698724599002658,2.828655834564254,3549,0.958930018913807,569,642,792,1456,53,81,18
0.25,4910,1776,3134,1599,177,0.9003378378378378,0.36171079429735237,0.32566191446028514,1,0.18541907860593232,2.6233382570162482,2999,0.9569240587109126,486,539,614,1290,50,67,18
0.27499999999999997,4290,1626,2664,1473,153,0.9059040590405905,0.37902097902097903,0.34335664335664334,1,0.19098529980868495,2.4017725258493354,2554,0.9587087087087087,426,447,495,1131,43,55,12
0.3,3867,1504,2363,1366,138,0.9082446808510638,0.38893198862167055,0.35324540987845876,1,0.1933259216191583,2.221565731166913,2264,0.958104104951333,389,390,420,1022,40,49,10
0.32499999999999996,3601,1433,2168,1305,128,0.9106769016050245,0.39794501527353515,0.3623993335184671,1,0.19575814237311895,2.1166912850812407,2081,0.959870848708487,361,358,380,945,32,45,10
0.35,3291,1360,1931,1244,116,0.9147058823529411,0.4132482528106958,0.37800060771801886,1,0.19978712312103564,2.0088626292466767,1844,0.9549456240290005,325,311,324,849,32,45,10
0.37499999999999994,2676,1203,1473,1106,97,0.9193682460515378,0.4495515695067265,0.4133034379671151,1,0.20444948681963226,1.776957163958641,1407,0.955193482688391,246,233,215,702,27,32,7
0.39999999999999997,2407,1114,1293,1027,87,0.921903052064632,0.4628167843788949,0.4266722060656419,1,0.20698429283272646,1.6454948301329395,1230,0.951276102088167,213,205,182,621,26,31,6
0.42499999999999993,2055,982,1073,906,76,0.9226069246435845,0.4778588807785888,0.4408759124087591,1,0.207688165411679,1.450516986706056,1022,0.9524697110904008,174,168,136,536,16,29,6
0.44999999999999996,1734,884,850,819,65,0.9264705882352942,0.5098039215686274,0.47231833910034604,1,0.21155182900338865,1.3057607090103398,804,0.9458823529411765,140,115,92,452,14,26,6
0.475,1440,778,662,726,52,0.9331619537275064,0.5402777777777777,0.5041666666666667,1,0.21824319449560092,1.1491875923190547,622,0.9395770392749244,107,76,69,365,12,22,6
0.49999999999999994,1266,719,547,673,46,0.9360222531293463,0.5679304897314376,0.5315955766192733,1,0.22110349389744077,1.0620384047267355,517,0.9451553930530164,88,63,46,319,9,18,3
0.525,1024,610,414,571,39,0.9360655737704918,0.595703125,0.5576171875,1,0.2211468145385863,0.9010339734121122,386,0.9323671497584541,62,42,27,254,9,16,3
0.5499999999999999,838,513,325,482,31,0.9395711500974658,0.6121718377088305,0.5751789976133651,1,0.22465239086556033,0.757754800590842,302,0.9292307692307692,42,37,19,204,7,13,3
0.575,711,448,263,421,27,0.9397321428571429,0.630098452883263,0.5921237693389592,1,0.2248133836252374,0.6617429837518464,240,0.9125475285171103,35,30,15,160,7,13,3
0.6,610,391,219,367,24,0.9386189258312021,0.6409836065573771,0.601639344262295,1,0.2237001665992966,0.5775480059084195,201,0.9178082191780822,29,23,10,139,6,9,3
0.625,539,348,191,326,22,0.9367816091954023,0.6456400742115028,0.6048237476808905,1,0.2218628499634968,0.5140324963072378,173,0.9057591623036649,25,21,7,120,6,9,3
0.65,451,293,158,276,17,0.9419795221843004,0.6496674057649667,0.6119733924611973,1,0.22706076295239486,0.4327917282127031,142,0.8987341772151899,19,17,5,101,5,9,2
0.675,378,248,130,235,13,0.9475806451612904,0.656084656084656,0.6216931216931217,1,0.23266188592938486,0.3663220088626292,115,0.8846153846153846,11,11,5,88,4,9,2
0.7,270,179,91,169,10,0.9441340782122905,0.662962962962963,0.6259259259259259,1,0.22921531898038494,0.26440177252584934,79,0.8681318681318682,8,8,4,59,3,7,2
0.725,240,163,77,153,10,0.9386503067484663,0.6791666666666667,0.6375,1,0.22373154751656077,0.24076809453471196,68,0.8831168831168831,7,6,4,51,3,4,2
0.75,217,155,62,146,9,0.9419354838709677,0.7142857142857143,0.6728110599078341,1,0.2270167246390622,0.22895125553914328,55,0.8870967741935484,6,4,4,41,2,3,2
0.775,191,135,56,127,8,0.9407407407407408,0.7068062827225131,0.6649214659685864,1,0.22582198150883526,0.19940915805022155,51,0.9107142857142857,5,4,4,38,2,2,1
0.7999999999999999,181,131,50,125,6,0.9541984732824428,0.7237569060773481,0.6906077348066298,1,0.23927971405053727,0.1935007385524372,45,0.9,5,3,4,33,2,2,1
0.825,164,121,43,115,6,0.9504132231404959,0.7378048780487805,0.7012195121951219,1,0.2354944639085904,0.17872968980797638,38,0.8837209302325582,5,3,4,26,2,2,1
0.85,129,91,38,88,3,0.967032967032967,0.7054263565891473,0.6821705426356589,1,0.25211420780106153,0.1344165435745938,33,0.868421052631579,4,3,4,22,2,2,1
0.875,125,87,38,84,3,0.9655172413793104,0.696,0.672,1,0.2505984821474049,0.12850812407680945,33,0.868421052631579,4,3,4,22,2,2,1
0.9,119,84,35,82,2,0.9761904761904762,0.7058823529411765,0.6890756302521008,1,0.26127171695857065,0.1240768094534712,30,0.8571428571428571,4,3,4,19,2,2,1
0.9249999999999999,114,79,35,77,2,0.9746835443037974,0.6929824561403509,0.6754385964912281,1,0.25976478507189193,0.11669128508124077,30,0.8571428571428571,4,3,4,19,2,2,1
0.95,114,79,35,77,2,0.9746835443037974,0.6929824561403509,0.6754385964912281,1,0.25976478507189193,0.11669128508124077,30,0.8571428571428571,4,3,4,19,2,2,1
