status,exit_code,started_at_utc,finished_at_utc,duration_sec,input_arff,moa_jar,seed,sample_frequency,instance_limit,class_index,learning_curve_output,stdout_output,stderr_output,predictions_output,final_learning evaluation instances,final_evaluation time (cpu seconds),final_model cost (RAM-Hours),final_classified instances,final_classifications correct (percent),final_Kappa Statistic (percent),final_Kappa Temporal Statistic (percent),final_Kappa M Statistic (percent),final_model training instances,final_model serialized size (bytes),final_ensemble size,final_change detections,final_[avg] model training instances,final_[err] model training instances,final_[avg] model serialized size (bytes),final_[err] model serialized size (bytes),final_[avg] tree size (nodes),final_[err] tree size (nodes),final_[avg] tree size (leaves),final_[err] tree size (leaves),final_[avg] active learning leaves,final_[err] active learning leaves,final_[avg] tree depth,final_[err] tree depth,final_[avg] active leaf byte size estimate,final_[err] active leaf byte size estimate,final_[avg] inactive leaf byte size estimate,final_[err] inactive leaf byte size estimate,final_[avg] byte size estimate overhead,final_[err] byte size estimate overhead
SUCCESS,0,2026-05-01T17:11:55.239942+00:00,2026-05-01T17:12:13.337213+00:00,18.097271,data_lake/reports/no_source_year_percent_team_v1/moa_dataset_2022_2025_no_source_year_percent_team_v1.arff,data_lake/tools/moa.jar,42,1000,-1,-1,data_lake/reports/no_source_year_percent_team_v1/moa_arf_learning_curve_2022_2025_no_source_year_percent_team_v1.csv,data_lake/reports/no_source_year_percent_team_v1/moa_arf_stdout_2022_2025_no_source_year_percent_team_v1.txt,data_lake/reports/no_source_year_percent_team_v1/moa_arf_stderr_2022_2025_no_source_year_percent_team_v1.txt,data_lake/reports/no_source_year_percent_team_v1/moa_arf_predictions_2022_2025_no_source_year_percent_team_v1.pred,124136.0,16.853052692,-4.359896784234379e-12,124136.0,88.96855062189857,19.22382556751543,-59.06609362295278,-65.0675024108003,124136.0,-1.0,42.0,2823.0,10019561.500000002,53640177.27455875,-1508.428571428571,5420.173105609591,430.8333333333333,1548.6218565135728,215.90476190476195,774.314324828947,215.90476190476195,774.314324828947,10.11904761904762,6.394366350317078,0.0,0.0,0.0,0.0,1.0,0.0
