sde_actionable,ml_actionable,actionable_delta_ml_minus_sde,sde_scored,ml_scored,scored_delta_ml_minus_sde,sde_tp,sde_fp,ml_tp,ml_fp,sde_precision,ml_precision,precision_delta_ml_minus_sde,sde_wilson_ci_low,sde_wilson_ci_high,ml_wilson_ci_low,ml_wilson_ci_high,two_proportion_z_stat,two_proportion_z_p_value,mcnemar_cc_stat,mcnemar_cc_p_value,mcnemar_exact_stat,mcnemar_exact_p_value,overlap_scored_keys,overlap_scored_keys_from_note,overlap_vs_sde_scored_ratio,overlap_vs_ml_scored_ratio,ml_vs_sde_scored_ratio,ml_vs_sde_actionable_ratio
6323,212,-6111,1020,158,-862,749,271,150,8,0.734313725490196,0.9493670886075948,0.2150533631173988,0.7063647025693544,0.760504455620998,0.9032787039549024,0.9741231746164176,5.916509494004218,3.288454841765542e-09,0.0,1.0,0.0,1.0,18,18,0.01764705882352941,0.11392405063291139,0.15490196078431373,0.03352838842321683
