oof_rows,oof_positive_rows,oof_prevalence,raw_brier,calibrated_brier,brier_delta_cal_minus_raw,raw_ece,calibrated_ece,ece_delta_cal_minus_raw,raw_mce,calibrated_mce,mce_delta_cal_minus_raw,constrained_positive_rate,constrained_precision,constrained_recall,constrained_f1,constrained_predicted_positive,constrained_threshold_mean,constrained_threshold_min,constrained_threshold_max,constrained_threshold_p10,constrained_threshold_p90,oof_mode_fallback_rows,oof_mode_fallback_rate,oof_mode_counts,winner_config_id,winner_mean_constrained_threshold,winner_mean_constrained_margin_to_floor,winner_mean_precision_floor_reachable_ratio,winner_precision_floor_reachable_folds,winner_fallback_folds,winner_total_folds,winner_fallback_rate,winner_mean_constrained_utility,winner_mean_brier,winner_calibration_mix,delta_positive_rate_constrained_minus_fixed_threshold_0.10,delta_precision_constrained_minus_fixed_threshold_0.10,delta_recall_constrained_minus_fixed_threshold_0.10,delta_positive_rate_constrained_minus_fixed_threshold_0.50,delta_precision_constrained_minus_fixed_threshold_0.50,delta_recall_constrained_minus_fixed_threshold_0.50
103015,7725,0.07498907926030189,0.12400615969885567,0.056256750756290795,-0.06774940894256487,0.18367400655565808,0.02021812652295353,-0.16345588003270456,0.5177361340640413,0.14946430251561482,-0.36827183154842646,0.0020579527253312625,0.8537735849056604,0.02343042071197411,0.04560917223132166,212,0.8455145367179537,0.12,0.99,0.75,0.99,0,0.0,constrained_utility:103015,1.0,0.8443243243243244,0.2981080398461059,0.9357084357084358,74.0,0.0,74.0,0.0,13.54054054054054,0.0554496876245304,isotonic:74,-0.11415813231082851,0.501284443575891,-0.5228478964401294,-0.01004708052225404,0.11439908610854732,-0.09592233009708738
