precision,recall,threshold
0.06826201581829243,1.0,0.00021907761236945617
0.06826478461912874,1.0,0.001490433716784098
0.06826755364458686,1.0,0.0016382656314155757
0.06827309236947791,1.0,0.001659766789171236
0.06827586206896552,1.0,0.00194092781598548
0.0682786319931843,1.0,0.0019986295448143282
0.06828140214216163,1.0,0.002098801487668137
0.06828417251592486,1.0,0.0025029420445958663
0.06828694311450134,1.0,0.0027376113506303286
0.06828971393791844,1.0,0.003261958564222279
0.06829248498620354,1.0,0.0033592128181344338
0.06829802775748722,1.0,0.0034305252319044134
0.06830079948054056,1.0,0.003473867204911742
0.06830357142857142,1.0,0.0038730326662735977
0.06830634360160721,1.0,0.004020662787605437
0.0683091159996753,1.0,0.004103300370389177
0.0683118886228031,1.0,0.004582888867134812
0.06831466147101803,1.0,0.004649502948121761
0.06832020784281886,1.0,0.00467445725320441
0.06832298136645963,1.0,0.004691577082278812
0.06832575511529718,1.0,0.0047086024649256805
0.06832852908935894,1.0,0.004776921927911729
0.06833407771326486,1.0,0.0050814675244287046
0.06833962723839689,1.0,0.005223753677421146
0.0683424023389913,1.0,0.005321991578325081
0.06834517766497462,1.0,0.005353937207012976
0.06834795321637427,1.0,0.005476834545248971
0.06835072899321773,1.0,0.005483172612882536
0.06835628122334593,1.0,0.005497954112046442
0.06835905767668563,1.0,0.005526304542475208
0.06836183435557902,1.0,0.005645450539785796
0.06836461126005362,1.0,0.005742404600602369
0.0683673883901369,1.0,0.00590437722000172
0.06837016574585636,1.0,0.005997364133910666
0.06837294332723949,1.0,0.006051020293243995
0.06837572113431381,1.0,0.0062358760579304
0.06837849916710681,1.0,0.006373919252614139
0.06838127742564602,1.0,0.0064241987254700225
0.06838405590995895,1.0,0.0064581019624258
0.06838683462007314,1.0,0.0064586837961383495
0.0683896135560161,1.0,0.00659167542131107
0.06839239271781535,1.0,0.006649553412925953
0.06839517210549843,1.0,0.006718484470296369
0.06839795171909291,1.0,0.00674613811033251
0.06840073155862629,1.0,0.006756321876437505
0.06840351162412615,1.0,0.006783290831051743
0.06840629191562005,1.0,0.006826444562193296
0.06840907243313551,1.0,0.006850705027364604
0.06841185317670014,1.0,0.0069230836146242135
0.06841463414634147,1.0,0.007005098712334474
0.06841741534208708,1.0,0.007157962682826085
0.06842019676396455,1.0,0.007380276052474237
0.06842297841200147,1.0,0.00742803819535873
0.0684257602862254,1.0,0.007468269207922722
0.06842854238666396,1.0,0.007531464684235139
0.06843132471334472,1.0,0.007574532289400742
0.06843689004554326,1.0,0.007618046275299912
0.06843967305111626,1.0,0.007732417606427897
0.06844245628304188,1.0,0.007852491875946823
0.06844523974134775,1.0,0.007885941380117618
0.06844802342606149,1.0,0.007917121197589413
0.06845080733721072,1.0,0.008046896098324326
0.06845359147482306,1.0,0.008052786169535472
0.06845637583892618,1.0,0.008070613373501285
0.06845916042954768,1.0,0.008130377915012872
0.06846194524671521,1.0,0.008134828286690729
0.06846473029045644,1.0,0.008191585412481724
0.068467515560799,1.0,0.008221382001338361
0.06847030105777055,1.0,0.008274924964307113
0.06847308678139875,1.0,0.008298348263760259
0.06847587273171128,1.0,0.008325134687280172
0.0684786589087358,1.0,0.008436544861361975
0.0684814453125,1.0,0.008461002597730955
0.06848423194303153,1.0,0.008463761560408612
0.0684870188003581,1.0,0.008527826513150396
0.06848980588450738,1.0,0.0086139531402734
0.06849259319550709,1.0,0.008626634661376623
0.06849538073338489,1.0,0.008637759587514891
0.0684981684981685,1.0,0.008639922888585965
0.06850374470856399,1.0,0.008751764034087615
0.06850653315423129,1.0,0.008824452888314144
0.06850932182691524,1.0,0.008976549850203961
0.0685121107266436,1.0,0.00901805022946308
0.06851489985344407,1.0,0.009097730191971045
0.06851768920734438,1.0,0.00910941345549824
0.06852047878837228,1.0,0.009116003119772991
0.06852326859655551,1.0,0.009124930497102647
0.06852605863192182,1.0,0.009190092289604207
0.06852884889449896,1.0,0.009208024427531996
0.06853163938431468,1.0,0.009241487001763325
0.06853443010139675,1.0,0.009292758526005212
0.06853722104577292,1.0,0.00942624502365477
0.06854001221747098,1.0,0.009435386487879685
0.0685428036165187,1.0,0.009445609710496407
0.06854559524294383,1.0,0.009468351983158305
