statistic,heuristic_proxy_ms,ml_total_ms,ml_added_overhead_ms,ml_overhead_share
p50,0.07515499964938499,2.4935359997471096,2.409581997198984,0.9663313453037614
p95,0.09987244957301299,4.490427999553501,4.409767000106513,0.9820371244222135
p99,0.12335940238699528,16.02036490028694,15.90795750147662,0.992983468259933
mean,0.07559554643610343,2.939408414207164,2.85920545561027,0.9727145917493991
