oof_rows,oof_positive_rows,oof_prevalence,raw_brier,calibrated_brier,brier_delta_cal_minus_raw,raw_ece,calibrated_ece,ece_delta_cal_minus_raw,raw_mce,calibrated_mce,mce_delta_cal_minus_raw,constrained_positive_rate,constrained_precision,constrained_recall,constrained_f1,constrained_predicted_positive,constrained_threshold_mean,constrained_threshold_min,constrained_threshold_max,constrained_threshold_p10,constrained_threshold_p90,oof_mode_fallback_rows,oof_mode_fallback_rate,oof_mode_counts,winner_config_id,winner_mean_constrained_threshold,winner_mean_constrained_margin_to_floor,winner_mean_precision_floor_reachable_ratio,winner_precision_floor_reachable_folds,winner_fallback_folds,winner_total_folds,winner_fallback_rate,winner_mean_constrained_utility,winner_mean_brier,winner_calibration_mix,delta_positive_rate_constrained_minus_fixed_threshold_0.10,delta_precision_constrained_minus_fixed_threshold_0.10,delta_recall_constrained_minus_fixed_threshold_0.10,delta_positive_rate_constrained_minus_fixed_threshold_0.50,delta_precision_constrained_minus_fixed_threshold_0.50,delta_recall_constrained_minus_fixed_threshold_0.50
123129,8251,0.06701102096175555,0.1095320155486197,0.051236225421465116,-0.058295790127154586,0.1564457322504419,0.016324471703310067,-0.14012126054713184,0.5211765186910194,0.19780703725340387,-0.32336948143761557,0.014732516304038854,0.1565600882028666,0.034420070294509754,0.05643318430203676,1814,0.7715698170211729,0.02,0.99,0.25,0.99,1212,0.009843335038861681,constrained_utility:121917;fallback_max_precision:1212,1.0,0.7501052631578946,0.227573332084076,0.8137161084529505,94.0,1.0,95.0,0.0105263157894736,-35.16842105263158,0.0486911651249591,"isotonic:93,sigmoid:2",-0.09478676834864248,-0.16691043460024796,-0.49424312204581256,0.004450616832752642,-0.5732977317023467,-0.07756635559326142
