fold,rows,positive_rows,prevalence,mean_constrained_threshold,min_constrained_threshold,max_constrained_threshold,constrained_positive_rate,constrained_precision,constrained_recall,constrained_f1,fallback_rows,calibrated_score_q90
43,1355,126,0.0929889298892989,0.7999999999999998,0.8,0.8,0.006642066420664207,0.5555555555555556,0.03968253968253968,0.07407407407407407,0,0.3409090909090909
44,1717,102,0.0594059405940594,0.75,0.75,0.75,0.0005824111822947001,1.0,0.00980392156862745,0.01941747572815534,0,0.0744680851063829
45,1647,80,0.048573163327261686,0.75,0.75,0.75,0.0,,0.0,,0,0.0890052356020942
46,1435,130,0.09059233449477352,0.75,0.75,0.75,0.0,,0.0,,0,0.1739961759082218
47,877,18,0.020524515393386546,0.99,0.99,0.99,0.0,,0.0,,0,0.0298810559907165
48,1057,88,0.08325449385052035,0.75,0.75,0.75,0.0,,0.0,,0,0.0266666666666666
49,1046,57,0.05449330783938815,0.99,0.99,0.99,0.0,,0.0,,0,0.036986301369863
50,1591,242,0.15210559396605908,0.9900000000000001,0.99,0.99,0.01759899434318039,0.8571428571428571,0.09917355371900827,0.17777777777777778,0,0.4534883720930232
51,1321,118,0.08932626797880394,0.7800000000000001,0.78,0.78,0.0,,0.0,,0,0.2202970297029703
52,1425,112,0.07859649122807018,0.8200000000000002,0.8200000000000001,0.8200000000000001,0.0,,0.0,,0,0.1128848346636259
53,1400,132,0.09428571428571429,0.77,0.77,0.77,0.0007142857142857143,1.0,0.007575757575757576,0.015037593984962407,0,0.1836734693877551
54,1504,124,0.08244680851063829,0.75,0.75,0.75,0.0006648936170212766,1.0,0.008064516129032258,0.016,0,0.3181818181818182
55,2189,116,0.05299223389675651,0.78,0.78,0.78,0.0,,0.0,,0,0.0753512132822477
56,1924,148,0.07692307692307693,0.8000000000000002,0.8,0.8,0.0,,0.0,,0,0.0938511326860841
57,1906,227,0.11909758656873033,0.83,0.8300000000000001,0.8300000000000001,0.0,,0.0,,0,0.3319327731092437
58,1984,207,0.10433467741935484,0.8699999999999998,0.87,0.87,0.0015120967741935483,1.0,0.014492753623188406,0.02857142857142857,0,0.1692573402417962
59,1280,117,0.09140625,0.75,0.75,0.75,0.003125,1.0,0.03418803418803419,0.06611570247933884,0,0.21438711880245168
60,1954,193,0.09877175025588536,0.75,0.75,0.75,0.0030706243602865915,1.0,0.031088082901554404,0.06030150753768843,0,0.2712765957446808
61,1237,159,0.12853678253839934,0.75,0.75,0.75,0.007275666936135812,1.0,0.05660377358490566,0.10714285714285715,0,0.2053571428571428
62,1985,215,0.10831234256926953,0.8000000000000002,0.8,0.8,0.00654911838790932,1.0,0.06046511627906977,0.11403508771929825,0,0.3047619047619048
63,1488,153,0.1028225806451613,0.8100000000000004,0.81,0.81,0.0006720430107526882,1.0,0.006535947712418301,0.012987012987012988,0,0.1592356687898089
64,1669,117,0.0701018573996405,0.9900000000000001,0.99,0.99,0.0,,0.0,,0,0.11698407284945113
65,1572,160,0.10178117048346055,0.75,0.75,0.75,0.012086513994910942,0.6842105263157895,0.08125,0.1452513966480447,0,0.2952380952380952
66,1999,131,0.0655327663831916,0.75,0.75,0.75,0.00400200100050025,1.0,0.061068702290076333,0.11510791366906473,0,0.14383270102711282
67,1695,169,0.09970501474926254,0.9900000000000001,0.99,0.99,0.0,,0.0,,0,0.234375
68,1430,106,0.07412587412587412,0.99,0.99,0.99,0.0,,0.0,,0,0.1268722466960352
69,1312,71,0.054115853658536585,0.7699999999999999,0.77,0.77,0.0,,0.0,,0,0.0510688836104513
70,1725,118,0.06840579710144927,0.8,0.8,0.8,0.0005797101449275362,1.0,0.00847457627118644,0.01680672268907563,0,0.2123287671232876
71,877,18,0.020524515393386546,0.75,0.75,0.75,0.0011402508551881414,1.0,0.05555555555555555,0.10526315789473684,0,0.0184049079754601
72,1205,113,0.0937759336099585,0.99,0.99,0.99,0.0,,0.0,,0,0.116546762589928
73,1346,125,0.09286775631500743,0.7599999999999999,0.76,0.76,0.0,,0.0,,0,0.0756442227763923
74,1851,121,0.06537007023230686,0.7599999999999999,0.76,0.76,0.0,,0.0,,0,0.089126559714795
