fold,rows,positive_rows,prevalence,mean_constrained_threshold,min_constrained_threshold,max_constrained_threshold,constrained_positive_rate,constrained_precision,constrained_recall,constrained_f1,fallback_rows,calibrated_score_q90
35,1649,184,0.11158277744087326,0.9000000000000002,0.9,0.9,0.021224984839296544,0.9428571428571428,0.1793478260869565,0.3013698630136986,0,0.1153846153846153
36,1205,93,0.07717842323651453,0.99,0.99,0.99,0.004149377593360996,0.6,0.03225806451612903,0.061224489795918366,0,0.1794871794871795
37,1562,157,0.10051216389244558,0.8200000000000001,0.8200000000000001,0.8200000000000001,0.0012804097311139564,1.0,0.012738853503184714,0.025157232704402517,0,0.1130434782608695
38,981,133,0.13557594291539246,0.75,0.75,0.75,0.019367991845056064,0.9473684210526315,0.13533834586466165,0.23684210526315788,0,0.2698961937716263
39,1684,153,0.09085510688836104,0.75,0.75,0.75,0.01840855106888361,0.967741935483871,0.19607843137254902,0.32608695652173914,0,0.1987767584097859
40,1269,124,0.09771473601260836,0.75,0.75,0.75,0.002364066193853428,1.0,0.024193548387096774,0.047244094488188976,0,0.11
41,1237,95,0.07679870654810024,0.79,0.79,0.79,0.004850444624090542,1.0,0.06315789473684211,0.11881188118811882,0,0.1517857142857142
42,1416,81,0.057203389830508475,0.75,0.75,0.75,0.005649717514124294,1.0,0.09876543209876543,0.1797752808988764,0,0.0699815837937384
43,1355,126,0.0929889298892989,0.9899999999999999,0.99,0.99,0.002952029520295203,1.0,0.031746031746031744,0.06153846153846154,0,0.3863636363636363
44,1717,102,0.0594059405940594,0.9900000000000001,0.99,0.99,0.0011648223645894002,1.0,0.0196078431372549,0.038461538461538464,0,0.1073825503355704
45,1647,80,0.048573163327261686,0.78,0.78,0.78,0.009714632665452338,1.0,0.2,0.33333333333333337,0,0.1134453781512605
46,1435,130,0.09059233449477352,0.7599999999999999,0.76,0.76,0.01951219512195122,0.7857142857142857,0.16923076923076924,0.2784810126582279,0,0.3502824858757062
47,877,18,0.020524515393386546,0.75,0.75,0.75,0.002280501710376283,1.0,0.1111111111111111,0.19999999999999998,0,0.0216519647153167
48,1057,88,0.08325449385052035,0.8800000000000002,0.88,0.88,0.0,,0.0,,0,0.0397350993377483
49,1046,57,0.05449330783938815,0.8,0.8,0.8,0.0,,0.0,,0,0.0226497052435619
50,1591,242,0.15210559396605908,0.75,0.75,0.75,0.08799497171590195,0.6928571428571428,0.40082644628099173,0.5078534031413612,0,0.6078431372549019
51,1321,118,0.08932626797880394,0.7599999999999999,0.76,0.76,0.006813020439061317,1.0,0.07627118644067797,0.14173228346456693,0,0.2105263157894736
52,1425,112,0.07859649122807018,0.79,0.79,0.79,0.0,,0.0,,0,0.0883116883116883
53,1400,132,0.09428571428571429,0.77,0.77,0.77,0.0,,0.0,,0,0.2849872773536896
54,1504,124,0.08244680851063829,0.75,0.75,0.75,0.00997340425531915,0.6666666666666666,0.08064516129032258,0.14388489208633093,0,0.1945392491467577
55,2189,116,0.05299223389675651,0.8100000000000003,0.81,0.81,0.0,,0.0,,0,0.0771889400921659
56,1924,148,0.07692307692307693,0.7599999999999999,0.76,0.76,0.012474012474012475,0.8333333333333334,0.13513513513513514,0.23255813953488372,0,0.22929292929292971
57,1906,227,0.11909758656873033,0.99,0.99,0.99,0.017838405036726127,0.6470588235294118,0.09691629955947137,0.1685823754789272,0,0.41956521739130437
58,1984,207,0.10433467741935484,0.7599999999999999,0.76,0.76,0.040826612903225805,0.8641975308641975,0.33816425120772947,0.48611111111111105,0,0.3592592592592593
59,1280,117,0.09140625,0.7800000000000001,0.78,0.78,0.02109375,0.5555555555555556,0.1282051282051282,0.20833333333333334,0,0.319634703196347
60,1954,193,0.09877175025588536,0.75,0.75,0.75,0.0035823950870010235,1.0,0.03626943005181347,0.07,0,0.226890756302521
61,1237,159,0.12853678253839934,0.7699999999999999,0.77,0.77,0.06709781729991916,0.7590361445783133,0.39622641509433965,0.5206611570247934,0,0.5692307692307692
62,1985,215,0.10831234256926953,0.75,0.75,0.75,0.039798488664987405,0.8860759493670886,0.32558139534883723,0.4761904761904762,0,0.3356164383561644
63,1488,153,0.1028225806451613,0.7999999999999999,0.8,0.8,0.0020161290322580645,1.0,0.0196078431372549,0.038461538461538464,0,0.1482112436115843
64,1669,117,0.0701018573996405,0.7800000000000001,0.78,0.78,0.006590772917914919,1.0,0.09401709401709402,0.17187499999999997,0,0.1542857142857142
65,1572,160,0.10178117048346055,0.75,0.75,0.75,0.04198473282442748,0.5757575757575758,0.2375,0.336283185840708,0,0.4745098039215686
66,1999,131,0.0655327663831916,0.7599999999999999,0.76,0.76,0.017008504252126064,0.8823529411764706,0.22900763358778625,0.36363636363636365,0,0.2183908045977011
67,1695,169,0.09970501474926254,0.75,0.75,0.75,0.027138643067846607,0.6739130434782609,0.1834319526627219,0.2883720930232558,0,0.2891986062717771
68,1430,106,0.07412587412587412,0.8800000000000002,0.88,0.88,0.004195804195804196,1.0,0.05660377358490566,0.10714285714285715,0,0.2368421052631578
69,1312,71,0.054115853658536585,0.75,0.75,0.75,0.0007621951219512195,1.0,0.014084507042253521,0.02777777777777778,0,0.0520381613183
70,1725,118,0.06840579710144927,0.75,0.75,0.75,0.0034782608695652175,0.8333333333333334,0.0423728813559322,0.08064516129032258,0,0.19571685624317928
71,877,18,0.020524515393386546,0.7699999999999997,0.77,0.77,0.009122006841505131,1.0,0.4444444444444444,0.6153846153846153,0,0.018722909398456448
72,1205,113,0.0937759336099585,0.75,0.75,0.75,0.0008298755186721991,1.0,0.008849557522123894,0.017543859649122806,0,0.112258064516129
73,1346,125,0.09286775631500743,0.75,0.75,0.75,0.0,,0.0,,0,0.0775193798449612
74,1851,121,0.06537007023230686,0.8,0.8,0.8,0.004862236628849271,1.0,0.0743801652892562,0.13846153846153847,0,0.2577319587628865
