status,exit_code,started_at_utc,finished_at_utc,duration_sec,input_arff,moa_jar,seed,sample_frequency,instance_limit,class_index,learning_curve_output,stdout_output,stderr_output,predictions_output,final_learning evaluation instances,final_evaluation time (cpu seconds),final_model cost (RAM-Hours),final_classified instances,final_classifications correct (percent),final_Kappa Statistic (percent),final_Kappa Temporal Statistic (percent),final_Kappa M Statistic (percent),final_model training instances,final_model serialized size (bytes),final_ensemble size,final_change detections,final_[avg] model training instances,final_[err] model training instances,final_[avg] model serialized size (bytes),final_[err] model serialized size (bytes),final_[avg] tree size (nodes),final_[err] tree size (nodes),final_[avg] tree size (leaves),final_[err] tree size (leaves),final_[avg] active learning leaves,final_[err] active learning leaves,final_[avg] tree depth,final_[err] tree depth,final_[avg] active leaf byte size estimate,final_[err] active leaf byte size estimate,final_[avg] inactive leaf byte size estimate,final_[err] inactive leaf byte size estimate,final_[avg] byte size estimate overhead,final_[err] byte size estimate overhead
SUCCESS,0,2026-04-24T10:21:52.656286+00:00,2026-04-24T10:22:21.736666+00:00,29.08038,data_lake/reports/moa_dataset_2022_2025_merged.arff,data_lake/tools/moa.jar,42,1000,-1,-1,data_lake/reports/moa_arf_learning_curve_2022_2025_merged.csv,data_lake/reports/moa_arf_stdout_2022_2025_merged.txt,data_lake/reports/moa_arf_stderr_2022_2025_merged.txt,data_lake/reports/moa_arf_predictions_2022_2025_merged.pred,124136.0,28.264987214,-7.31217240656002e-12,124136.0,90.86808017013598,14.295676633430126,-44.57339625047829,-36.64416586306656,124136.0,-1.0,42.0,3418.0,12023424.42857143,59428422.5134357,-1657.4285714285716,5039.779907809841,473.4047619047618,1439.938261879846,237.19047619047612,719.9731444210767,237.19047619047612,719.9731444210767,12.214285714285714,7.179019955824917,0.0,0.0,0.0,0.0,1.0,0.0
