oof_rows,oof_positive_rows,oof_prevalence,raw_brier,calibrated_brier,brier_delta_cal_minus_raw,raw_ece,calibrated_ece,ece_delta_cal_minus_raw,raw_mce,calibrated_mce,mce_delta_cal_minus_raw,constrained_positive_rate,constrained_precision,constrained_recall,constrained_f1,constrained_predicted_positive,constrained_threshold_mean,constrained_threshold_min,constrained_threshold_max,constrained_threshold_p10,constrained_threshold_p90,oof_mode_fallback_rows,oof_mode_fallback_rate,oof_mode_counts,winner_config_id,winner_mean_constrained_threshold,winner_mean_constrained_margin_to_floor,winner_mean_precision_floor_reachable_ratio,winner_precision_floor_reachable_folds,winner_fallback_folds,winner_total_folds,winner_fallback_rate,winner_mean_constrained_utility,winner_mean_brier,winner_calibration_mix,delta_positive_rate_constrained_minus_fixed_threshold_0.10,delta_precision_constrained_minus_fixed_threshold_0.10,delta_recall_constrained_minus_fixed_threshold_0.10,delta_positive_rate_constrained_minus_fixed_threshold_0.50,delta_precision_constrained_minus_fixed_threshold_0.50,delta_recall_constrained_minus_fixed_threshold_0.50
103015,7725,0.07498907926030189,0.16526583595628816,0.056148886589433136,-0.10911694936685502,0.2614337698366809,0.006690241809680695,-0.2547435280270002,0.5615500903789857,0.09917261970980695,-0.4623774706691788,0.009862641362908315,0.8031496062992126,0.10563106796116505,0.1867063265072646,1016,0.7911675969519003,0.11,0.99,0.75,0.99,0,0.0,constrained_utility:103015,1.0,0.7827027027027027,0.6414730206863376,0.8996723996723996,74.0,0.0,74.0,0.0,21.04054054054054,0.0552743027519334,isotonic:74,-0.13830995486094258,0.517837761435481,-0.45812297734627827,-0.01432801048391011,0.153470633586532,-0.10394822006472491
