threshold,year,actionable,scored,tp,fp,precision,scored_rate,tp_per_actionable
0.49999999999999994,2024,813,384,364,20,0.9479166666666666,0.47232472324723246,0.44772447724477243
0.49999999999999994,2025,1547,690,638,52,0.9246376811594202,0.4460245636716225,0.4124111182934712
0.525,2023,100,57,54,3,0.9473684210526315,0.57,0.54
0.525,2024,702,338,324,14,0.9585798816568047,0.48148148148148145,0.46153846153846156
0.525,2025,1352,633,590,43,0.9320695102685624,0.4681952662721893,0.4363905325443787
0.5499999999999999,2023,90,51,49,2,0.9607843137254902,0.5666666666666667,0.5444444444444444
0.5499999999999999,2024,610,299,287,12,0.959866220735786,0.4901639344262295,0.4704918032786885
0.5499999999999999,2025,1269,609,566,43,0.9293924466338259,0.4799054373522459,0.44602048857368004
0.575,2023,87,49,47,2,0.9591836734693877,0.5632183908045977,0.5402298850574713
0.575,2024,489,266,256,10,0.9624060150375939,0.5439672801635992,0.523517382413088
0.575,2025,1161,575,535,40,0.9304347826086956,0.49526270456503013,0.4608096468561585
0.6,2023,86,49,47,2,0.9591836734693877,0.5697674418604651,0.5465116279069767
0.6,2024,468,253,243,10,0.9604743083003953,0.5405982905982906,0.5192307692307693
0.6,2025,1082,549,511,38,0.930783242258652,0.5073937153419593,0.4722735674676525
0.625,2023,76,47,45,2,0.9574468085106383,0.618421052631579,0.5921052631578947
0.625,2024,431,243,234,9,0.9629629629629629,0.5638051044083526,0.54292343387471
0.625,2025,975,509,472,37,0.9273084479371316,0.522051282051282,0.4841025641025641
0.65,2023,74,45,43,2,0.9555555555555556,0.6081081081081081,0.581081081081081
0.65,2024,390,224,216,8,0.9642857142857143,0.5743589743589743,0.5538461538461539
0.65,2025,926,490,454,36,0.926530612244898,0.5291576673866091,0.490280777537797
0.675,2023,69,43,42,1,0.9767441860465116,0.6231884057971014,0.6086956521739131
0.675,2024,306,194,186,8,0.9587628865979382,0.6339869281045751,0.6078431372549019
0.675,2025,864,466,432,34,0.927038626609442,0.5393518518518519,0.5
0.7,2023,69,43,42,1,0.9767441860465116,0.6231884057971014,0.6086956521739131
0.7,2024,286,187,179,8,0.9572192513368984,0.6538461538461539,0.6258741258741258
0.7,2025,786,433,401,32,0.9260969976905312,0.5508905852417303,0.510178117048346
0.725,2023,67,41,40,1,0.975609756097561,0.6119402985074627,0.5970149253731343
0.725,2024,251,166,158,8,0.9518072289156626,0.6613545816733067,0.6294820717131474
0.725,2025,739,409,378,31,0.9242053789731052,0.5534506089309879,0.5115020297699594
0.75,2023,67,41,40,1,0.975609756097561,0.6119402985074627,0.5970149253731343
0.75,2024,237,157,150,7,0.9554140127388535,0.6624472573839663,0.6329113924050633
0.75,2025,691,388,362,26,0.9329896907216495,0.5615050651230101,0.5238784370477568
0.775,2023,67,41,40,1,0.975609756097561,0.6119402985074627,0.5970149253731343
0.775,2024,191,131,126,5,0.9618320610687023,0.6858638743455497,0.6596858638743456
0.775,2025,511,300,286,14,0.9533333333333334,0.5870841487279843,0.5596868884540117
0.7999999999999999,2023,66,40,39,1,0.975,0.6060606060606061,0.5909090909090909
0.7999999999999999,2024,166,114,109,5,0.956140350877193,0.6867469879518072,0.6566265060240963
0.7999999999999999,2025,473,280,268,12,0.9571428571428572,0.5919661733615222,0.5665961945031712
0.825,2023,64,38,37,1,0.9736842105263158,0.59375,0.578125
