statistic,heuristic_proxy_ms,ml_total_ms,ml_added_overhead_ms,ml_overhead_share
p50,0.04163000085100066,3.370330000507238,3.3203759994648863,0.9851783056748646
p95,0.06298104917732407,10.268393499427475,10.207550448467368,0.9940747254218978
p99,0.09188169033222943,20.823177900019797,20.753208100268225,0.9966398116518274
mean,0.04550517085713721,4.474240855605616,4.423593539370706,0.9886802436727438
