component,samples,mean_ms,p50_ms,p95_ms,p99_ms,max_ms
parse_ms,2950,0.007651777641050581,0.0072900002123788,0.009190000128000975,0.014925499945093167,0.06926900096004829
feature_ms,2950,0.027431253231844817,0.025889999960782006,0.03184849929311893,0.051070199715468306,1.4716900004714262
matrix_ms,2950,1.6813076837336096,1.605932999154902,1.9848554501550089,2.576997280357313,26.134214000194333
inference_ms,2950,2.1187577013515075,1.4466160000665695,4.065296849603292,16.719184299581684,40.33411699856515
calibration_ms,2950,0.00010178101131143995,9.999894245993346e-05,0.0001200005499413237,0.00019999970390927047,0.00044999978854320943
packaging_ms,2950,0.007636956615897361,0.007140000889194198,0.009109999155043624,0.013715100030822212,0.26266600070812274
heuristic_proxy_ms,2950,0.04271998748879276,0.04038450060761534,0.04913100028716143,0.0806926998484412,1.4873000000079628
ml_overhead_ms,2950,3.8001671660964287,3.068359500502993,5.957397499969375,18.9354043892672,44.874106997667695
total_ms,2950,3.847632704065152,3.1140340006459155,6.002563999390986,19.00637809034378,44.97287500089442
