precision,recall,threshold
0.052388102097958855,1.0,0.0018428611858339195
0.052390228065903745,1.0,0.0020407148412695266
0.05239235420640396,1.0,0.0027054781277852753
0.05239448051948052,1.0,0.002706409328754794
0.05239660700515443,1.0,0.0034544291422273386
0.05239873366344671,1.0,0.0036064875086471828
0.05240086049437837,1.0,0.0038606272909795375
0.05240298749797045,1.0,0.003919162109975911
0.05240511467424396,1.0,0.004372661881252727
0.05240724202321994,1.0,0.00450348649867486
0.05240936954491942,1.0,0.004602226779040889
0.052411497239363426,1.0,0.004824685184865877
0.05241362510657302,1.0,0.004878935589458554
0.052415753146569224,1.0,0.005285210645736404
0.0524178813593731,1.0,0.0054481492666170585
0.052420009745005686,1.0,0.005671160883618648
0.05242213830348804,1.0,0.005786178599492115
0.052424267034841224,1.0,0.006123356885541278
0.052426395939086295,1.0,0.006424982024750723
0.052428525016244315,1.0,0.006484678502542533
0.05243065426633635,1.0,0.0069096641772692455
0.05243278368938348,1.0,0.007351050267429966
0.05243491328540677,1.0,0.0076007772630346335
0.05243704305442729,1.0,0.007659418312130086
0.052439172996466145,1.0,0.007730041329750336
0.0524413031115444,1.0,0.008117200235158707
0.052443433399683145,1.0,0.008261374268475579
0.052445563860903474,1.0,0.009077889682399122
0.05244769449522649,1.0,0.00917857661592565
0.052449825302673274,1.0,0.009232811824860696
0.05245195628326494,1.0,0.009331429060966852
0.05245408743702259,1.0,0.009359779025569885
0.05245621876396733,1.0,0.009386099826542971
0.052458350264120275,1.0,0.009522289857872538
0.05246048193750254,1.0,0.009568110535771139
0.05246261378413524,1.0,0.009628006284767832
0.0524647458040395,1.0,0.009714288426719094
0.05246687799723645,1.0,0.009743644787636877
0.0524690103637472,1.0,0.010014867211613177
0.052471142903592914,1.0,0.010161243120017125
0.0524732756167947,1.0,0.010228068147747519
0.05247540850337371,1.0,0.010420240526622299
0.052477541563351084,1.0,0.010863418968126991
0.05247967479674797,1.0,0.010895650812154939
0.052481808203585514,1.0,0.010961314640112092
0.052483941783884866,1.0,0.011120964336465944
0.052486075537667196,1.0,0.011255162775573065
0.05248820946495365,1.0,0.011352058095732595
0.0524903435657654,1.0,0.011355504598038203
0.052492477840123605,1.0,0.011403737042252402
0.05249461228804945,1.0,0.011421876291338258
0.05249674690956409,1.0,0.011501495622210606
0.05249888170468871,1.0,0.011668957656405299
0.05250101667344449,1.0,0.011827259330737678
0.05250315181585262,1.0,0.011879735679379359
0.052505287131934274,1.0,0.012000192558036462
0.05250742262171066,1.0,0.012201414346988982
0.05250955828520296,1.0,0.012284414701330147
0.052511694122432374,1.0,0.012475278778612993
0.05251383013342011,1.0,0.012497394300667427
0.05251596631818736,1.0,0.012638836884468957
0.05251810267675535,1.0,0.012686367240238163
0.052520239209145274,1.0,0.012941726390042901
0.05252237591537836,1.0,0.012982625143879671
0.05252451279547581,1.0,0.013004205947335026
0.052526649849458866,1.0,0.013012599321694915
0.05252878707734874,1.0,0.013142355822461085
0.052530924479166664,1.0,0.0131575352482468
0.052533062054933875,1.0,0.013190795550335347
0.052535199804671605,1.0,0.01323712113551598
0.05253733772840109,1.0,0.013268359747617964
0.05253947582614358,1.0,0.013519646003874059
0.05254161409792031,1.0,0.013603093700826609
0.05254375254375254,1.0,0.014008270748089408
0.052545891163661526,1.0,0.014165641026562812
0.05254802995766851,1.0,0.014212523236144681
0.05255016892579477,1.0,0.014220403460608877
0.05255230806806155,1.0,0.01444601291522142
0.05255444738449013,1.0,0.014530072463166647
0.05255658687510178,1.0,0.014558303120487946
0.05255872653991776,1.0,0.01472926093737399
0.05256086637895937,1.0,0.01473109323204038
0.052563006392247875,1.0,0.01494257621457708
0.05256514657980456,1.0,0.015018704050146093
0.05256728694165072,1.0,0.015046403078134443
0.052569427477807636,1.0,0.015064796138311127
0.052571568188296613,1.0,0.015219472280823577
0.05257370907313895,1.0,0.015270852586254916
0.05257585013235594,1.0,0.015407999382726535
0.052577991365968885,1.0,0.015596440242677003
0.0525801327739991,1.0,0.01569140344229818
0.0525822743564679,1.0,0.01569317318978969
0.0525844161133966,1.0,0.01577508055043469
0.05258655804480652,1.0,0.015848751998900984
0.05258870015071897,1.0,0.015859350019973545
0.05259084243115529,1.0,0.015894343820758636
0.0525929848861368,1.0,0.016213098884064567
0.052595127515684834,1.0,0.016791172420101395
0.05259727031982074,1.0,0.016802066967223903
0.05259941329856584,1.0,0.017201541701479767
0.05260155645194149,1.0,0.01729847978415393
0.05260369977996903,1.0,0.01734139322054463
0.05260584328266982,1.0,0.01749113332024619
0.052607986960065196,1.0,0.01752957117728572
0.05261013081217653,1.0,0.017553837577068215
0.05261227483902518,1.0,0.017576701138461437
0.052614419040632514,1.0,0.01761891247852191
0.05261656341701989,1.0,0.017739498632247736
0.05261870796820868,1.0,0.017840787039946973
0.05262085269422027,1.0,0.01787130394971614
0.05262299759507602,1.0,0.017969385419397285
0.05262514267079733,1.0,0.018292715981105764
0.05262728792140557,1.0,0.018472466796561164
0.05262943334692213,1.0,0.01848979471539036
0.05263157894736842,1.0,0.018638911003483714
0.05263372472276582,1.0,0.018648564881796986
0.05263587067313573,1.0,0.018658461186694605
0.052638016798499554,1.0,0.018713057627965636
0.052640163098878694,1.0,0.0188091898373583
0.05264230957429457,1.0,0.019184539711388778
0.052644456224768585,1.0,0.019190660216793144
0.052646603050322156,1.0,0.0192100674673055
0.05264875005097672,1.0,0.01922783904471673
0.05265089722675367,1.0,0.01923665959750673
0.05265304457767446,1.0,0.01923879889359848
0.052655192103760504,1.0,0.019282503225834302
0.05265733980503324,1.0,0.019500401948785023
0.052659487681514114,1.0,0.019520398226449364
0.052661635733224556,1.0,0.019551892727155448
0.05266378396018601,1.0,0.01962720253341133
0.05266593236241994,1.0,0.019688552533202133
0.05266808093994778,1.0,0.019774390666297256
0.05267022969279099,1.0,0.01990466892076695
0.05267237862097103,1.0,0.019913120484778318
0.05267452772450936,1.0,0.020227372771040922
0.05267667700342745,1.0,0.020241391844368146
0.05267882645774677,1.0,0.020285615224987154
0.05268097608748878,1.0,0.020381603547123442
0.052683125892674966,1.0,0.020390668404041166
0.0526852758733268,1.0,0.02043055265744744
0.05268742602946578,1.0,0.0205604218461638
0.05268957636111338,1.0,0.020664822273607553
0.05269172686829109,1.0,0.0209322555953547
0.05269387755102041,1.0,0.020983123030409397
0.05269602840932283,1.0,0.021093942987832296
0.052698179443219854,1.0,0.021117917170387468
0.05270033065273299,1.0,0.02117035479113706
0.05270248203788373,1.0,0.02123241777934341
0.05270463359869361,1.0,0.02129495413555051
0.05270678533518413,1.0,0.02134453488175348
0.052708937247376804,1.0,0.021387120168896424
0.05271108933529316,1.0,0.021419581844622657
0.05271324159895472,1.0,0.0214808782499944
0.05271539403838301,1.0,0.021528861344083515
0.052717546653599574,1.0,0.021603544521457678
0.05271969944462594,1.0,0.021649659917765865
0.052721852411483645,1.0,0.021658952641641135
0.052724005554194237,1.0,0.02165926233477639
0.052726158872779254,1.0,0.02166552867453227
0.05272831236726025,1.0,0.021666640142377427
0.05273046603765878,1.0,0.02169938651232057
0.052732619883996405,1.0,0.02173983650801521
0.05273477390629468,1.0,0.02175579500212094
0.05273692810457516,1.0,0.021894356911614354
0.05273908247885943,1.0,0.02201997726916644
0.05274123702916905,1.0,0.02202758091293552
0.052743391755525594,1.0,0.022101526491557985
0.05274554665795064,1.0,0.022106362096111613
0.05274770173646578,1.0,0.022111668195404735
0.05274985699109259,1.0,0.022130869269800617
0.05275201242185265,1.0,0.02226465841190507
0.05275416802876757,1.0,0.022284860093909627
0.052756323811858935,1.0,0.022443403374416367
0.052758479771148344,1.0,0.022463054582432505
0.0527606359066574,1.0,0.02251886636378094
0.05276279221840772,1.0,0.022569848651740186
0.05276494870642089,1.0,0.022584658329343147
0.05276710537071855,1.0,0.022588701868423912
0.0527692622113223,1.0,0.02265436691064713
0.05277141922825376,1.0,0.022655615630994625
0.05277357642153456,1.0,0.02269007680008331
0.05277573379118633,1.0,0.022731627637667073
0.052777891337230695,1.0,0.022740229998752647
0.05278004905968929,1.0,0.022749567413288718
0.05278220695858375,1.0,0.02275414753054295
0.05278436503393573,1.0,0.023124561416815296
0.052786523285766856,1.0,0.023151635646678506
0.05278868171409879,1.0,0.023190161253320074
0.05279084031895318,1.0,0.02331947921231509
0.05279299910035168,1.0,0.02332362218801902
0.05279515805831595,1.0,0.02333116461225511
0.052797317192867656,1.0,0.023349794535849396
