statistic,heuristic_proxy_ms,ml_total_ms,ml_added_overhead_ms,ml_overhead_share
p50,0.04038450060761534,3.1140340006459155,3.068359500502993,0.9853326906085648
p95,0.04913100028716143,6.002563999390986,5.957397499969375,0.9924754655800098
p99,0.0806926998484412,19.00637809034378,18.9354043892672,0.9962657955798198
mean,0.04271998748879276,3.847632704065152,3.8001671660964287,0.9876637034718584
