dataset_csv,predictions_file,seed,test_size,min_f1_gain,rows_aligned,rows_used,n_test_rows,n_test_positive,prevalence_test,pr_auc_ap,pr_auc_trapz,best_f1_threshold,best_f1,best_f1_precision,best_f1_recall,selected_surrogate_id,selected_surrogate_family,selection_reason,fidelity_accuracy,fidelity_f1,fidelity_precision,fidelity_recall,fidelity_balanced_accuracy
data_lake/reports/moa_dataset_2022_2025_merged.csv,data_lake/reports/moa_arf_predictions_2022_2025_merged.pred,42,0.2,0.01,124136,123213,24643,1291,0.052388102097958855,0.21356028477432062,0.21302542128198818,0.6179190352491941,0.2785129174538337,0.23473181093998938,0.3423702556158017,rf_300_d12,RandomForestClassifier,selected top-ranked candidate by F1 (gain=0.022803 >= min_f1_gain=0.010000),0.7767723085663272,0.23009097270818754,0.14041680901947387,0.6367157242447715,0.7106154845958356
