threshold,actionable,scored,excluded,tp,fp,precision,scored_rate,tp_per_actionable,meets_precision_floor,precision_delta_vs_floor,scored_vs_sde_ratio,no_match_count,no_match_rate,no_match_one_lap_beyond,no_match_two_to_three_laps_beyond,no_match_four_plus_laps_beyond,no_match_pit_in_window_but_consumed,excluded_incident,excluded_missing_post_gap,excluded_weather
0.3,2397,850,1547,760,90,0.8941176470588236,0.3546099290780142,0.3170629954109303,1,0.17919888782691806,1.255539143279173,1464,0.9463477698771816,240,277,339,443,27,42,14
0.32499999999999996,1829,695,1134,624,71,0.897841726618705,0.3799890650628759,0.34117003827227993,1,0.18292296738679947,1.0265878877400296,1069,0.9426807760141094,173,196,228,332,18,34,13
0.35,1492,606,886,548,58,0.9042904290429042,0.4061662198391421,0.3672922252010724,1,0.18937166981099873,0.8951255539143279,836,0.9435665914221218,130,159,167,282,11,26,13
0.37499999999999994,1207,515,692,466,49,0.9048543689320389,0.4266777133388567,0.3860811930405965,1,0.18993560970013335,0.7607090103397341,650,0.9393063583815029,103,132,125,215,11,22,9
0.39999999999999997,1059,463,596,421,42,0.9092872570194385,0.437204910292729,0.3975448536355052,1,0.19436849778753296,0.6838995568685377,556,0.9328859060402684,90,111,106,184,10,21,9
0.42499999999999993,836,386,450,351,35,0.9093264248704663,0.46172248803827753,0.41985645933014354,1,0.19440766563856082,0.5701624815361891,420,0.9333333333333333,75,81,85,139,5,17,8
0.44999999999999996,698,334,364,302,32,0.9041916167664671,0.4785100286532951,0.4326647564469914,1,0.18927285753456158,0.4933530280649926,341,0.9368131868131868,65,67,66,107,2,16,5
0.475,583,288,295,265,23,0.9201388888888888,0.4939965694682676,0.45454545454545453,1,0.20522012965698333,0.4254062038404727,275,0.9322033898305084,51,53,53,83,1,14,5
0.49999999999999994,466,250,216,228,22,0.912,0.5364806866952789,0.4892703862660944,1,0.19708124076809452,0.36927621861152143,198,0.9166666666666666,42,44,34,61,1,12,5
0.525,382,208,174,188,20,0.9038461538461539,0.5445026178010471,0.49214659685863876,1,0.18892739461424835,0.3072378138847858,162,0.9310344827586207,33,33,31,51,1,6,5
0.5499999999999999,317,178,139,162,16,0.9101123595505618,0.5615141955835962,0.5110410094637224,1,0.1951936003186563,0.26292466765140327,131,0.9424460431654677,28,27,25,46,1,4,3
0.575,274,161,113,147,14,0.9130434782608695,0.5875912408759124,0.5364963503649635,1,0.198124719028964,0.2378138847858198,108,0.9557522123893806,23,19,22,39,1,2,2
0.6,206,122,84,113,9,0.9262295081967213,0.5922330097087378,0.5485436893203883,1,0.21131074896481583,0.18020679468242246,79,0.9404761904761905,19,11,16,28,1,2,2
0.625,153,88,65,80,8,0.9090909090909091,0.5751633986928104,0.5228758169934641,1,0.19417214985900355,0.12998522895125553,61,0.9384615384615385,16,10,14,20,1,2,1
0.65,138,80,58,73,7,0.9125,0.5797101449275363,0.5289855072463768,1,0.19758124076809447,0.11816838995568685,54,0.9310344827586207,14,8,14,17,1,2,1
0.675,111,62,49,55,7,0.8870967741935484,0.5585585585585585,0.4954954954954955,1,0.17217801496164287,0.0915805022156573,45,0.9183673469387755,12,5,12,15,1,2,1
0.7,101,56,45,51,5,0.9107142857142857,0.5544554455445545,0.504950495049505,1,0.1957955264823802,0.0827178729689808,42,0.9333333333333333,11,4,12,14,0,2,1
0.725,72,48,24,46,2,0.9583333333333334,0.6666666666666666,0.6388888888888888,1,0.24341457410142786,0.07090103397341212,22,0.9166666666666666,5,2,5,9,0,1,1
0.75,58,41,17,39,2,0.9512195121951219,0.7068965517241379,0.6724137931034483,1,0.2363007529632164,0.060561299852289516,15,0.8823529411764706,2,2,3,7,0,1,1
0.775,46,34,12,34,0,1.0,0.7391304347826086,0.7391304347826086,1,0.2850812407680945,0.050221565731166914,10,0.8333333333333334,2,1,1,5,0,1,1
0.7999999999999999,37,28,9,28,0,1.0,0.7567567567567568,0.7567567567567568,1,0.2850812407680945,0.0413589364844904,8,0.8888888888888888,2,1,0,5,0,0,1
0.825,37,28,9,28,0,1.0,0.7567567567567568,0.7567567567567568,1,0.2850812407680945,0.0413589364844904,8,0.8888888888888888,2,1,0,5,0,0,1
0.85,37,28,9,28,0,1.0,0.7567567567567568,0.7567567567567568,1,0.2850812407680945,0.0413589364844904,8,0.8888888888888888,2,1,0,5,0,0,1
0.875,34,27,7,27,0,1.0,0.7941176470588235,0.7941176470588235,1,0.2850812407680945,0.03988183161004431,7,1.0,2,1,0,4,0,0,0
0.9,21,19,2,19,0,1.0,0.9047619047619048,0.9047619047619048,1,0.2850812407680945,0.028064992614475627,2,1.0,0,0,0,2,0,0,0
0.9249999999999999,18,17,1,17,0,1.0,0.9444444444444444,0.9444444444444444,1,0.2850812407680945,0.025110782865583457,1,1.0,0,0,0,1,0,0,0
0.95,17,16,1,16,0,1.0,0.9411764705882353,0.9411764705882353,1,0.2850812407680945,0.023633677991137372,1,1.0,0,0,0,1,0,0,0
