threshold,year,actionable,scored,tp,fp,precision,scored_rate,tp_per_actionable
0.49999999999999994,2025,286,144,129,15,0.8958333333333334,0.5034965034965035,0.45104895104895104
0.525,2022,3,2,2,0,1.0,0.6666666666666666,0.6666666666666666
0.525,2023,4,3,3,0,1.0,0.75,0.75
0.525,2024,122,73,68,5,0.9315068493150684,0.5983606557377049,0.5573770491803278
0.525,2025,253,130,115,15,0.8846153846153846,0.5138339920948617,0.45454545454545453
0.5499999999999999,2022,3,2,2,0,1.0,0.6666666666666666,0.6666666666666666
0.5499999999999999,2023,3,3,3,0,1.0,1.0,1.0
0.5499999999999999,2024,116,70,65,5,0.9285714285714286,0.603448275862069,0.5603448275862069
0.5499999999999999,2025,195,103,92,11,0.8932038834951457,0.5282051282051282,0.4717948717948718
0.575,2022,3,2,2,0,1.0,0.6666666666666666,0.6666666666666666
0.575,2023,3,3,3,0,1.0,1.0,1.0
0.575,2024,108,67,62,5,0.9253731343283582,0.6203703703703703,0.5740740740740741
0.575,2025,160,89,80,9,0.898876404494382,0.55625,0.5
0.6,2022,3,2,2,0,1.0,0.6666666666666666,0.6666666666666666
0.6,2023,3,3,3,0,1.0,1.0,1.0
0.6,2024,69,47,43,4,0.9148936170212766,0.6811594202898551,0.6231884057971014
0.6,2025,131,70,65,5,0.9285714285714286,0.5343511450381679,0.4961832061068702
0.625,2022,2,2,2,0,1.0,1.0,1.0
0.625,2023,3,3,3,0,1.0,1.0,1.0
0.625,2024,54,34,31,3,0.9117647058823529,0.6296296296296297,0.5740740740740741
0.625,2025,94,49,44,5,0.8979591836734694,0.5212765957446809,0.46808510638297873
0.65,2022,2,2,2,0,1.0,1.0,1.0
0.65,2023,3,3,3,0,1.0,1.0,1.0
0.65,2024,46,29,27,2,0.9310344827586207,0.6304347826086957,0.5869565217391305
0.65,2025,87,46,41,5,0.8913043478260869,0.5287356321839081,0.47126436781609193
0.675,2022,2,2,2,0,1.0,1.0,1.0
0.675,2023,3,3,3,0,1.0,1.0,1.0
0.675,2024,21,12,10,2,0.8333333333333334,0.5714285714285714,0.47619047619047616
0.675,2025,85,45,40,5,0.8888888888888888,0.5294117647058824,0.47058823529411764
0.7,2022,2,2,2,0,1.0,1.0,1.0
0.7,2023,3,3,3,0,1.0,1.0,1.0
0.7,2024,20,11,9,2,0.8181818181818182,0.55,0.45
0.7,2025,76,40,37,3,0.925,0.5263157894736842,0.4868421052631579
0.725,2022,2,2,2,0,1.0,1.0,1.0
0.725,2023,3,3,3,0,1.0,1.0,1.0
0.725,2024,19,11,9,2,0.8181818181818182,0.5789473684210527,0.47368421052631576
0.725,2025,48,32,32,0,1.0,0.6666666666666666,0.6666666666666666
0.75,2022,2,2,2,0,1.0,1.0,1.0
0.75,2023,3,3,3,0,1.0,1.0,1.0
0.75,2024,14,10,8,2,0.8,0.7142857142857143,0.5714285714285714
0.75,2025,39,26,26,0,1.0,0.6666666666666666,0.6666666666666666
0.775,2022,2,2,2,0,1.0,1.0,1.0
0.775,2023,3,3,3,0,1.0,1.0,1.0
0.775,2024,8,7,7,0,1.0,0.875,0.875
0.775,2025,33,22,22,0,1.0,0.6666666666666666,0.6666666666666666
0.7999999999999999,2022,2,2,2,0,1.0,1.0,1.0
0.7999999999999999,2023,2,2,2,0,1.0,1.0,1.0
0.7999999999999999,2024,8,7,7,0,1.0,0.875,0.875
0.7999999999999999,2025,25,17,17,0,1.0,0.68,0.68
0.825,2022,2,2,2,0,1.0,1.0,1.0
0.825,2023,2,2,2,0,1.0,1.0,1.0
0.825,2024,8,7,7,0,1.0,0.875,0.875
0.825,2025,25,17,17,0,1.0,0.68,0.68
0.85,2022,2,2,2,0,1.0,1.0,1.0
0.85,2023,2,2,2,0,1.0,1.0,1.0
0.85,2024,8,7,7,0,1.0,0.875,0.875
0.85,2025,25,17,17,0,1.0,0.68,0.68
0.875,2022,2,2,2,0,1.0,1.0,1.0
0.875,2023,2,2,2,0,1.0,1.0,1.0
0.875,2024,8,7,7,0,1.0,0.875,0.875
0.875,2025,22,16,16,0,1.0,0.7272727272727273,0.7272727272727273
0.9,2022,2,2,2,0,1.0,1.0,1.0
0.9,2023,2,2,2,0,1.0,1.0,1.0
0.9,2024,6,5,5,0,1.0,0.8333333333333334,0.8333333333333334
0.9,2025,11,10,10,0,1.0,0.9090909090909091,0.9090909090909091
0.9249999999999999,2022,2,2,2,0,1.0,1.0,1.0
0.9249999999999999,2023,2,2,2,0,1.0,1.0,1.0
0.9249999999999999,2024,4,4,4,0,1.0,1.0,1.0
0.9249999999999999,2025,10,9,9,0,1.0,0.9,0.9
0.95,2022,2,2,2,0,1.0,1.0,1.0
0.95,2023,2,2,2,0,1.0,1.0,1.0
0.95,2024,4,4,4,0,1.0,1.0,1.0
