protocol,score_type,bin_index,count,mean_pred,observed_rate,bin_lower,bin_upper
ml_pretrain,raw_proba,0.0,10302.0,0.011291586457690949,0.01756940399922345,0.0,0.025306048616766913
ml_pretrain,raw_proba,1.0,10301.0,0.04510561474273009,0.02766721677507038,0.025306048616766913,0.06838711351156235
ml_pretrain,raw_proba,2.0,10302.0,0.09774687915239091,0.034556396816152204,0.06838711351156235,0.1304892301559448
ml_pretrain,raw_proba,3.0,10301.0,0.16813067652110786,0.03514221920201922,0.1304892301559448,0.20739601552486434
ml_pretrain,raw_proba,4.0,10301.0,0.24899688372188675,0.03844286962430832,0.20739601552486434,0.292452871799469
ml_pretrain,raw_proba,5.0,10302.0,0.3382970902022286,0.04746651135701806,0.292452871799469,0.38527684807777407
ml_pretrain,raw_proba,6.0,10301.0,0.4330493981989133,0.05630521308610815,0.38527684807777407,0.48149673342704774
ml_pretrain,raw_proba,7.0,10302.0,0.5340411788808376,0.07678120753251796,0.48149673342704774,0.5884854197502136
ml_pretrain,raw_proba,8.0,10301.0,0.6485464881026806,0.1263954955829531,0.5884854197502136,0.71324280500412
ml_pretrain,raw_proba,9.0,10302.0,0.7991890540182695,0.2895554261308484,0.71324280500412,1.0
ml_pretrain,calibrated_proba,0.0,10270.0,0.00522640081443633,0.015189873417721518,0.0,0.01
ml_pretrain,calibrated_proba,1.0,10314.0,0.013788485091680907,0.02006980802792321,0.01,0.0172350568390172
ml_pretrain,calibrated_proba,2.0,10104.0,0.019807064282243072,0.02880047505938242,0.0172350568390172,0.0224872231686541
ml_pretrain,calibrated_proba,3.0,10247.0,0.024893819788552315,0.03786474089977555,0.0224872231686541,0.0271317829457364
ml_pretrain,calibrated_proba,4.0,10437.0,0.030765464414472976,0.042732585992143336,0.0271317829457364,0.0341473509933774
ml_pretrain,calibrated_proba,5.0,10372.0,0.0384957677493215,0.04984573852680293,0.0341473509933774,0.0439560439560439
ml_pretrain,calibrated_proba,6.0,10366.0,0.05013487755823563,0.05923210495851823,0.0439560439560439,0.056573099629159525
ml_pretrain,calibrated_proba,7.0,10155.0,0.06590120598100238,0.07483998030526834,0.056573099629159525,0.0754807692307692
ml_pretrain,calibrated_proba,8.0,10436.0,0.09458104539315719,0.13942123418934457,0.0754807692307692,0.1279333838001513
ml_pretrain,calibrated_proba,9.0,10314.0,0.23763787422405908,0.28029862323056043,0.1279333838001513,1.0
ml_racewise,raw_proba,0.0,12313.0,0.0014117237370123027,0.010964021765613579,0.0,0.00459251711145038
ml_racewise,raw_proba,1.0,12313.0,0.013196096842849657,0.02119710874685292,0.00459251711145038,0.02524348311126226
ml_racewise,raw_proba,2.0,12313.0,0.04464679087998464,0.029562251279135872,0.02524348311126226,0.06806229799985881
ml_racewise,raw_proba,3.0,12313.0,0.09941366368257705,0.0362218793145456,0.06806229799985881,0.13458999991416928
ml_racewise,raw_proba,4.0,12312.0,0.17715701145677307,0.037037037037037035,0.13458999991416928,0.2218562811613083
ml_racewise,raw_proba,5.0,12313.0,0.2700841904296463,0.04418094696662064,0.2218562811613083,0.3212929904460908
ml_racewise,raw_proba,6.0,12313.0,0.3750594017527526,0.05019085519369772,0.3212929904460908,0.43062824010849005
ml_racewise,raw_proba,7.0,12313.0,0.4885787445999495,0.06351011126451718,0.43062824010849005,0.5488319396972657
ml_racewise,raw_proba,8.0,12313.0,0.6163186113665728,0.1096402176561358,0.5488319396972657,0.6882261395454407
ml_racewise,raw_proba,9.0,12313.0,0.7839523186771177,0.2676033460570129,0.6882261395454407,1.0
ml_racewise,calibrated_proba,0.0,12299.0,0.0030837525981962633,0.01195219123505976,0.0,0.0076923076923076
ml_racewise,calibrated_proba,1.0,12300.0,0.01179649551104888,0.018048780487804877,0.0076923076923076,0.0152386428982173
ml_racewise,calibrated_proba,2.0,12321.0,0.018617302913899573,0.02532261991721451,0.0152386428982173,0.0206185567010309
ml_racewise,calibrated_proba,3.0,12152.0,0.02341180241919358,0.03324555628703094,0.0206185567010309,0.0259046052631578
ml_racewise,calibrated_proba,4.0,12459.0,0.028614880541257673,0.037884260374026806,0.0259046052631578,0.0325779036827195
ml_racewise,calibrated_proba,5.0,12318.0,0.03650522716093389,0.046842019808410455,0.0325779036827195,0.0414507772020725
ml_racewise,calibrated_proba,6.0,12311.0,0.04797501930552992,0.05564129640159207,0.0414507772020725,0.054054054054054
ml_racewise,calibrated_proba,7.0,12288.0,0.06305089727127818,0.06632486979166667,0.054054054054054,0.0726027397260274
ml_racewise,calibrated_proba,8.0,12346.0,0.08854415374276228,0.11509800745180625,0.0726027397260274,0.1134751773049645
ml_racewise,calibrated_proba,9.0,12335.0,0.22280239946524888,0.25910012160518847,0.1134751773049645,1.0
