config_id,max_depth,learning_rate,n_estimators,max_delta_step,subsample,colsample_bytree,scale_pos_weight_mode,scale_pos_weight_label,scale_pos_weight_fixed,mean_effective_scale_pos_weight,mean_pr_auc,mean_pr_auc_raw,mean_pr_auc_calibrated,mean_test_prevalence,mean_pr_auc_lift_raw,mean_pr_auc_lift_calibrated,std_pr_auc,mean_baseline_f1,mean_baseline_precision,mean_baseline_recall,mean_unconstrained_f1,mean_unconstrained_precision,mean_unconstrained_recall,mean_unconstrained_threshold,mean_constrained_f1,mean_constrained_precision,mean_constrained_recall,mean_constrained_threshold,mean_constrained_margin_to_floor,mean_precision_floor_reachable_ratio,precision_floor_reachable_folds,mean_constrained_utility,calibration_mix,fallback_folds,total_folds,fallback_rate,mean_brier,feature_profile,excluded_features,track_agnostic_mode,drop_source_year_feature
1,6,0.05,400,1,0.7,0.8,fixed,30.000000,30.0,30.0,0.2886393815740445,0.2886393815740445,0.26704046347314,0.07294991699431999,0.21568946457972452,0.19409054647882001,0.16788727755137145,0.0588069552007556,0.42733013765271827,0.035458329775783635,0.2884434667837711,0.2935801409283232,0.36431861157358747,0.11918918918918922,0.0221777222614603,0.24021705523396408,0.01854498026189115,0.7117567567567566,0.1402170552339641,0.7422877422877423,71,-73.29729729729729,isotonic:74,3,74,0.04054054054054054,0.06139194694808866,track_agnostic_v1,"team,rainfall,hasGapAhead,hasGapBehind,trackTemp,airTemp,humidity,speedTrap,lapTime",track_agnostic_v1,1
