statistic,heuristic_proxy_ms,ml_total_ms,ml_added_overhead_ms,ml_overhead_share
p50,0.05928199789195787,2.492557498953829,2.4266314976557624,0.9735508603810596
p95,0.07666750188946025,7.2637863494492185,7.199431400113099,0.9911403025584584
p99,0.10530720117458206,17.972925409540036,17.880340790143237,0.9948486616793248
mean,0.06352534102176324,3.415447031852559,3.3470620176259387,0.9799777266083005
